DateTime,Open,High,Low,Close,Volume
2024-01-08 12:15:00,945.8622,945.9835,945.7316,945.8465,4566
2024-01-08 12:30:00,945.8465,945.9809,945.7031,945.8246,3528
2024-01-08 12:45:00,945.8246,945.9539,945.6875,945.8024,3911
2024-01-08 13:00:00,945.8024,945.9302,945.654,945.785,4224
2024-01-08 13:15:00,945.785,945.9074,945.639,945.7651,4288
2024-01-08 13:30:00,945.7651,945.8927,945.6151,945.7437,3981
2024-01-08 13:45:00,945.7437,945.8755,945.5854,945.7225,3899
2024-01-08 14:00:00,945.7225,945.8529,945.5707,945.7025,4844
2024-01-08 14:15:00,945.7025,945.8352,945.5602,945.6876,4242
2024-01-08 14:30:00,945.6876,945.8005,945.549,945.6698,4174
2024-01-08 14:45:00,945.6698,945.8017,945.5102,945.6515,4494
2024-01-08 15:00:00,945.6515,945.7869,945.5128,945.636,4042
2024-01-08 15:15:00,945.636,945.7666,945.4948,945.6187,4173
2024-01-08 15:30:00,945.6187,945.7514,945.4651,945.5973,3715
2024-01-08 15:45:00,945.5973,945.7269,945.4591,945.581,4371
2024-01-08 16:00:00,945.581,945.7117,945.4357,945.5613,4103
2024-01-08 16:15:00,945.5613,945.6943,945.419,945.5441,3834
2024-01-08 16:30:00,945.5441,945.6696,945.3911,945.5277,4484
2024-01-08 16:45:00,945.5277,945.6612,945.3833,945.5149,4677
2024-01-08 17:00:00,945.5149,945.644,945.3647,945.4986,4185
2024-01-08 17:15:00,945.4986,945.6211,945.3383,945.4759,3469
2024-01-08 17:30:00,945.4759,945.6135,945.3266,945.4568,3493
2024-01-08 17:45:00,945.4568,945.5873,945.3027,945.4368,4321
2024-01-08 18:00:00,945.4368,945.5635,945.29,945.4162,4028
2024-01-08 18:15:00,945.4162,945.5453,945.2757,945.4001,4440
2024-01-08 18:30:00,945.4001,945.5326,945.2483,945.3854,4527
2024-01-08 18:45:00,945.3854,945.5195,945.2304,945.3642,3549
2024-01-08 19:00:00,945.3642,945.4977,945.2088,945.3411,3825
2024-01-08 19:15:00,945.3411,945.4765,945.1921,945.3208,3307
2024-01-08 19:30:00,945.3208,945.4363,945.1881,945.3073,4116
2024-01-08 19:45:00,945.3073,945.4351,945.1625,945.2938,3420
2024-01-08 20:00:00,945.2938,945.4337,945.1473,945.2716,3669
2024-01-08 20:15:00,945.2716,945.3924,945.1148,945.2531,3608
2024-01-08 20:30:00,945.2531,945.3737,945.1029,945.2361,4445
2024-01-08 20:45:00,945.2361,945.3747,945.0961,945.2226,3543
2024-01-08 21:00:00,945.2226,945.3473,945.0646,945.2028,4368
2024-01-08 21:15:00,945.2028,945.3193,945.0443,945.1816,4353
2024-01-08 21:30:00,945.1816,945.3174,945.0353,945.1709,4780
2024-01-08 21:45:00,945.1709,945.3048,945.0236,945.1589,4489
2024-01-08 22:00:00,945.1589,945.2887,945.0062,945.1442,3779
2024-01-08 22:15:00,945.1442,945.28,944.9917,945.1298,3805
2024-01-08 22:30:00,945.1298,945.2628,944.9811,945.1105,3624
2024-01-08 22:45:00,945.1105,945.2345,944.9576,945.096,3783
2024-01-08 23:00:00,945.096,945.2315,944.9549,945.0784,3916
2024-01-08 23:15:00,945.0784,945.2179,944.9382,945.0611,4824
2024-01-08 23:30:00,945.0611,945.1665,944.9504,945.0483,4114
2024-01-08 23:45:00,945.0483,945.1845,944.8895,945.0298,4300
2024-01-09 00:00:00,931.0,931.2568,930.9006,931.16,4474
2024-01-09 00:15:00,931.16,931.4653,931.0426,931.336,3585
2024-01-09 00:30:00,931.336,931.6126,931.2288,931.5009,4086
2024-01-09 00:45:00,931.5009,931.7873,931.4084,931.648,3748
2024-01-09 01:00:00,931.648,931.8985,931.5132,931.7862,4187
2024-01-09 01:15:00,931.7862,932.0118,931.6492,931.9173,3511
2024-01-09 01:30:00,931.9173,932.1764,931.8094,932.0549,3803
2024-01-09 01:45:00,932.0549,932.2641,931.9267,932.1405,5031
2024-01-09 02:00:00,932.1405,932.4412,932.0062,932.3262,4089
2024-01-09 02:15:00,932.3262,932.6228,932.1974,932.4904,5050
2024-01-09 02:30:00,932.4904,932.6695,932.3712,932.5829,3871
2024-01-09 02:45:00,932.5829,932.8405,932.456,932.7287,3700
2024-01-09 03:00:00,932.7287,932.9973,932.5949,932.8739,3907
2024-01-09 03:15:00,932.8739,933.1305,932.7696,933.0335,3374
2024-01-09 03:30:00,933.0335,933.2744,932.897,933.1444,4040
2024-01-09 03:45:00,933.1444,933.4206,933.0724,933.3151,3729
2024-01-09 04:00:00,933.3151,933.51,933.1981,933.3908,4289
2024-01-09 04:15:00,933.3908,933.6156,933.2921,933.5146,4218
2024-01-09 04:30:00,933.5146,933.7644,933.4091,933.6492,3804
2024-01-09 04:45:00,933.6492,933.9,933.5449,933.7779,3844
2024-01-09 05:00:00,933.7779,934.0945,933.6946,933.9605,3500
2024-01-09 05:15:00,933.9605,934.1747,933.8635,934.062,4370
2024-01-09 05:30:00,934.062,934.3223,933.9632,934.2189,3819
2024-01-09 05:45:00,934.2189,934.4405,934.1335,934.3159,4407
2024-01-09 06:00:00,934.3159,934.5729,934.1994,934.4652,4739
2024-01-09 06:15:00,934.4652,934.6729,934.3654,934.5456,4325
2024-01-09 06:30:00,934.5456,934.7941,934.4368,934.6961,3495
2024-01-09 06:45:00,934.6961,934.9304,934.5733,934.8021,3686
2024-01-09 07:00:00,934.8021,935.02,934.7222,934.9328,4408
2024-01-09 07:15:00,934.9328,935.2074,934.8111,935.0755,3650
2024-01-09 07:30:00,935.0755,935.3239,934.9837,935.2082,4297
2024-01-09 07:45:00,935.2082,935.4327,935.0812,935.3449,4595
2024-01-09 08:00:00,935.3449,935.5813,935.224,935.4767,4920
2024-01-09 08:15:00,935.4767,935.7139,935.3543,935.6075,4394
2024-01-09 08:30:00,935.6075,935.8619,935.4984,935.7417,4814
2024-01-09 08:45:00,935.7417,936.035,935.602,935.8976,4976
2024-01-09 09:00:00,935.8976,936.1781,935.7816,936.0539,3392
2024-01-09 09:15:00,936.0539,936.3165,935.9473,936.2381,5013
2024-01-09 09:30:00,936.2381,936.5084,936.1089,936.3959,4441
2024-01-09 09:45:00,936.3959,936.6151,936.2764,936.5353,5161
2024-01-09 10:00:00,936.5353,936.7563,936.4441,936.6465,4615
2024-01-09 10:15:00,936.6465,936.838,936.5271,936.7404,4368
2024-01-09 10:30:00,936.7404,936.9907,936.6045,936.871,3658
2024-01-09 10:45:00,936.871,937.1386,936.7468,937.0562,4132
2024-01-09 11:00:00,937.0562,937.265,936.9421,937.1425,3900
2024-01-09 11:15:00,937.1425,937.3951,937.0432,937.2939,4113
2024-01-09 11:30:00,937.2939,937.5605,937.1858,937.4485,3675
2024-01-09 11:45:00,937.4485,937.7143,937.3399,937.5979,3678
2024-01-09 12:00:00,937.5979,937.8772,937.506,937.769,4278
2024-01-09 12:15:00,937.769,938.0851,937.6709,937.9526,4269
2024-01-09 12:30:00,937.9526,938.168,937.8575,938.0587,4460
2024-01-09 12:45:00,938.0587,938.3381,937.9535,938.2179,4196
2024-01-09 13:00:00,938.2179,938.5106,938.1337,938.3822,4036
2024-01-09 13:15:00,938.3822,938.574,938.2944,938.5033,4524
2024-01-09 13:30:00,938.5033,938.7565,938.3791,938.6257,4264
2024-01-09 13:45:00,938.6257,938.8621,938.5354,938.7469,3896
2024-01-09 14:00:00,938.7469,939.0411,938.6154,938.9131,3157
2024-01-09 14:15:00,938.9131,939.1727,938.8062,939.066,4037
2024-01-09 14:30:00,939.066,939.3005,938.9375,939.213,5166
2024-01-09 14:45:00,939.213,939.4863,939.0753,939.3876,4866
2024-01-09 15:00:00,939.3876,939.5989,939.266,939.4847,3321
2024-01-09 15:15:00,939.4847,939.712,939.3678,939.6346,3936
2024-01-09 15:30:00,939.6346,939.8691,939.5389,939.7376,4149
2024-01-09 15:45:00,939.7376,940.0153,939.6035,939.8881,3550
2024-01-09 16:00:00,939.8881,940.151,939.7591,940.0108,4672
2024-01-09 16:15:00,940.0108,940.2804,939.8891,940.1534,4610
2024-01-09 16:30:00,940.1534,940.4009,940.0418,940.276,4920
2024-01-09 16:45:00,940.276,940.5757,940.1634,940.4447,3809
2024-01-09 17:00:00,940.4447,940.6714,940.3071,940.5521,3510
2024-01-09 17:15:00,940.5521,940.8447,940.4451,940.7294,4314
2024-01-09 17:30:00,940.7294,940.9251,940.5935,940.8497,4377
2024-01-09 17:45:00,940.8497,941.0713,940.7289,940.9338,4366
2024-01-09 18:00:00,940.9338,941.1648,940.8002,941.0363,3605
2024-01-09 18:15:00,941.0363,941.3473,940.9762,941.2271,3790
2024-01-09 18:30:00,941.2271,941.4927,941.09,941.3622,3311
2024-01-09 18:45:00,941.3622,941.6312,941.2532,941.5095,3689
2024-01-09 19:00:00,941.5095,941.7894,941.3657,941.6682,4665
2024-01-09 19:15:00,941.6682,941.8412,941.5238,941.7481,3691
2024-01-09 19:30:00,941.7481,941.9757,941.6324,941.9021,2846
2024-01-09 19:45:00,941.9021,942.167,941.8124,942.0346,3900
2024-01-09 20:00:00,942.0346,942.3329,941.9219,942.2112,5219
2024-01-09 20:15:00,942.2112,942.4467,942.1227,942.3417,4268
2024-01-09 20:30:00,942.3417,942.6366,942.2458,942.5109,3885
2024-01-09 20:45:00,942.5109,942.7594,942.3937,942.6417,3262
2024-01-09 21:00:00,942.6417,942.878,942.5169,942.7517,4718
2024-01-09 21:15:00,942.7517,942.9867,942.6634,942.855,4242
2024-01-09 21:30:00,942.855,943.0537,942.7272,942.9551,3743
2024-01-09 21:45:00,942.9551,943.2482,942.8537,943.1139,4150
2024-01-09 22:00:00,943.1139,943.3486,943.0095,943.2293,3960
2024-01-09 22:15:00,943.2293,943.474,943.1346,943.3652,3880
2024-01-09 22:30:00,943.3652,943.651,943.2534,943.5115,3841
2024-01-09 22:45:00,943.5115,943.6925,943.3792,943.6079,3850
2024-01-09 23:00:00,943.6079,943.8675,943.4764,943.7619,4585
2024-01-09 23:15:00,943.7619,944.0,943.6617,943.8916,3851
2024-01-09 23:30:00,943.8916,944.1763,943.7741,944.0425,4334
2024-01-09 23:45:00,944.0425,944.2933,943.9124,944.2088,3534
2024-01-10 00:00:00,918.8,918.9867,918.6812,918.8604,3109
2024-01-10 00:15:00,918.8604,919.0929,918.7728,919.0042,4331
2024-01-10 00:30:00,919.0042,919.2439,918.8806,919.1447,4085
2024-01-10 00:45:00,919.1447,919.3725,919.007,919.2522,5337
2024-01-10 01:00:00,919.2522,919.473,919.1594,919.3513,4544
2024-01-10 01:15:00,919.3513,919.5599,919.2292,919.4551,4756
2024-01-10 01:30:00,919.4551,919.6328,919.3513,919.5141,3249
2024-01-10 01:45:00,919.5141,919.7219,919.4009,919.6023,3321
2024-01-10 02:00:00,919.6023,919.8129,919.4648,919.7206,3497
2024-01-10 02:15:00,919.7206,919.935,919.6229,919.8196,3837
2024-01-10 02:30:00,919.8196,920.0542,919.7161,919.9272,4385
2024-01-10 02:45:00,919.9272,920.1483,919.8503,920.0172,4019
2024-01-10 03:00:00,920.0172,920.2022,919.9218,920.0813,4250
2024-01-10 03:15:00,920.0813,920.2494,919.9505,920.1237,3664
2024-01-10 03:30:00,920.1237,920.3548,920.0081,920.2406,3383
2024-01-10 03:45:00,920.2406,920.4042,920.1298,920.3035,4707
2024-01-10 04:00:00,920.3035,920.5155,920.2027,920.3827,4150
2024-01-10 04:15:00,920.3827,920.5467,920.2672,920.4278,4229
2024-01-10 04:30:00,920.4278,920.6357,920.3103,920.5102,4505
2024-01-10 04:45:00,920.5102,920.738,920.3945,920.6516,5542
2024-01-10 05:00:00,920.6516,920.9009,920.5391,920.7689,5078
2024-01-10 05:15:00,920.7689,920.9846,920.6602,920.8714,4529
2024-01-10 05:30:00,920.8714,921.0247,920.7488,920.9274,4227
2024-01-10 05:45:00,920.9274,921.101,920.8221,920.9899,3794
2024-01-10 06:00:00,920.9899,921.2209,920.9088,921.0878,5048
2024-01-10 06:15:00,921.0878,921.3014,920.9582,921.1978,4521
2024-01-10 06:30:00,921.1978,921.451,921.1224,921.3327,4186
2024-01-10 06:45:00,921.3327,921.5228,921.2289,921.3987,4395
2024-01-10 07:00:00,921.3987,921.6037,921.2935,921.4714,4082
2024-01-10 07:15:00,921.4714,921.6882,921.3693,921.5716,4185
2024-01-10 07:30:00,921.5716,921.8114,921.4767,921.6996,4164
2024-01-10 07:45:00,921.6996,921.9268,921.5722,921.7915,4240
2024-01-10 08:00:00,921.7915,922.0132,921.6887,921.8941,4204
2024-01-10 08:15:00,921.8941,922.1289,921.8091,922.0076,3942
2024-01-10 08:30:00,922.0076,922.2727,921.9039,922.14,4490
2024-01-10 08:45:00,922.14,922.3719,922.0228,922.2432,3965
2024-01-10 09:00:00,922.2432,922.435,922.1186,922.3224,4551
2024-01-10 09:15:00,922.3224,922.4882,922.2113,922.3873,4420
2024-01-10 09:30:00,922.3873,922.6183,922.2691,922.4984,4268
2024-01-10 09:45:00,922.4984,922.6622,922.3714,922.5614,3717
2024-01-10 10:00:00,922.5614,922.7825,922.4629,922.678,3810
2024-01-10 10:15:00,922.678,922.8777,922.5594,922.7626,4119
2024-01-10 10:30:00,922.7626,922.966,922.6478,922.8411,4107
2024-01-10 10:45:00,922.8411,922.9949,922.7393,922.9085,5043
2024-01-10 11:00:00,922.9085,923.1373,922.8121,922.9998,4359
2024-01-10 11:15:00,922.9998,923.2224,922.8843,923.1266,3879
2024-01-10 11:30:00,923.1266,923.3934,923.0047,923.2631,5061
2024-01-10 11:45:00,923.2631,923.4813,923.1366,923.3671,3833
2024-01-10 12:00:00,923.3671,923.5347,923.2261,923.4235,3667
2024-01-10 12:15:00,923.4235,923.5994,923.3206,923.5132,4071
2024-01-10 12:30:00,923.5132,923.7713,923.3935,923.6706,4526
2024-01-10 12:45:00,923.6706,923.9145,923.5576,923.782,4286
2024-01-10 13:00:00,923.782,924.0035,923.6602,923.8518,4476
2024-01-10 13:15:00,923.8518,924.0733,923.7364,923.9587,5143
2024-01-10 13:30:00,923.9587,924.1509,923.8387,924.0248,3632
2024-01-10 13:45:00,924.0248,924.2238,923.9039,924.097,4095
2024-01-10 14:00:00,924.097,924.2608,923.9748,924.1356,4537
2024-01-10 14:15:00,924.1356,924.3136,924.0284,924.2059,3648
2024-01-10 14:30:00,924.2059,924.384,924.1033,924.289,4708
2024-01-10 14:45:00,924.289,924.51,924.153,924.4002,3984
2024-01-10 15:00:00,924.4002,924.5836,924.271,924.4795,4570
2024-01-10 15:15:00,924.4795,924.6603,924.3479,924.5464,2830
2024-01-10 15:30:00,924.5464,924.7317,924.4411,924.593,4959
2024-01-10 15:45:00,924.593,924.7911,924.4752,924.6694,4416
2024-01-10 16:00:00,924.6694,924.8338,924.5482,924.7165,3252
2024-01-10 16:15:00,924.7165,924.9069,924.5945,924.8089,5078
2024-01-10 16:30:00,924.8089,925.0106,924.6799,924.9176,5078
2024-01-10 16:45:00,924.9176,925.1613,924.7959,925.026,4055
2024-01-10 17:00:00,925.026,925.2207,924.9105,925.1087,3960
2024-01-10 17:15:00,925.1087,925.3612,924.9735,925.2479,3900
2024-01-10 17:30:00,925.2479,925.475,925.1208,925.352,3826
2024-01-10 17:45:00,925.352,925.5951,925.255,925.4828,2973
2024-01-10 18:00:00,925.4828,925.7074,925.3879,925.6035,4333
2024-01-10 18:15:00,925.6035,925.75,925.4806,925.6166,4929
2024-01-10 18:30:00,925.6166,925.8424,925.5137,925.7158,4307
2024-01-10 18:45:00,925.7158,925.9247,925.6001,925.8263,4471
2024-01-10 19:00:00,925.8263,926.0412,925.6909,925.9124,3911
2024-01-10 19:15:00,925.9124,926.1228,925.783,925.9924,3791
2024-01-10 19:30:00,925.9924,926.1883,925.8888,926.0759,4541
2024-01-10 19:45:00,926.0759,926.2696,925.961,926.1312,4796
2024-01-10 20:00:00,926.1312,926.304,926.015,926.197,4372
2024-01-10 20:15:00,926.197,926.3979,926.0595,926.2729,2832
2024-01-10 20:30:00,926.2729,926.4589,926.188,926.3492,4953
2024-01-10 20:45:00,926.3492,926.5945,926.2317,926.4936,3724
2024-01-10 21:00:00,926.4936,926.68,926.3774,926.577,5105
2024-01-10 21:15:00,926.577,926.7921,926.4718,926.6717,4042
2024-01-10 21:30:00,926.6717,926.8857,926.5654,926.7573,4634
2024-01-10 21:45:00,926.7573,926.944,926.6549,926.8578,4653
2024-01-10 22:00:00,926.8578,927.0377,926.7468,926.9164,3637
2024-01-10 22:15:00,926.9164,927.099,926.8179,926.976,4252
2024-01-10 22:30:00,926.976,927.2178,926.8722,927.1008,4154
2024-01-10 22:45:00,927.1008,927.296,927.0087,927.2166,3793
2024-01-10 23:00:00,927.2166,927.3956,927.1068,927.2907,3553
2024-01-10 23:15:00,927.2907,927.4636,927.1608,927.3592,3726
2024-01-10 23:30:00,927.3592,927.5416,927.2295,927.4505,4442
2024-01-10 23:45:00,927.4505,927.6726,927.3463,927.5656,5035
2024-01-11 00:00:00,909.0,909.1131,908.8503,908.9772,3841
2024-01-11 00:15:00,908.9772,909.0966,908.8312,908.9622,3957
2024-01-11 00:30:00,908.9622,909.0763,908.8329,908.9451,4444
2024-01-11 00:45:00,908.9451,909.0702,908.8005,908.9283,4844
2024-01-11 01:00:00,908.9283,909.0526,908.7835,908.9102,4376
2024-01-11 01:15:00,908.9102,909.0421,908.7763,908.9021,3705
2024-01-11 01:30:00,908.9021,909.0383,908.7615,908.8809,3891
2024-01-11 01:45:00,908.8809,909.002,908.7328,908.8622,3064
2024-01-11 02:00:00,908.8622,908.9852,908.7193,908.845,3383
2024-01-11 02:15:00,908.845,908.9743,908.6975,908.8214,4180
2024-01-11 02:30:00,908.8214,908.9555,908.6863,908.7991,4425
2024-01-11 02:45:00,908.7991,908.9272,908.6546,908.7784,3809
2024-01-11 03:00:00,908.7784,908.9102,908.638,908.7639,4572
2024-01-11 03:15:00,908.7639,908.8943,908.6158,908.7385,4153
2024-01-11 03:30:00,908.7385,908.8644,908.5844,908.7172,4513
2024-01-11 03:45:00,908.7172,908.8409,908.5803,908.7059,4562
2024-01-11 04:00:00,908.7059,908.8259,908.5576,908.6844,3906
2024-01-11 04:15:00,908.6844,908.7924,908.5467,908.6645,3293
2024-01-11 04:30:00,908.6645,908.794,908.5249,908.6445,3515
2024-01-11 04:45:00,908.6445,908.7725,908.5003,908.6283,4125
2024-01-11 05:00:00,908.6283,908.7612,908.4864,908.6085,3285
2024-01-11 05:15:00,908.6085,908.7389,908.4716,908.5953,3936
2024-01-11 05:30:00,908.5953,908.7218,908.4492,908.5753,4292
2024-01-11 05:45:00,908.5753,908.7048,908.4279,908.556,4312
2024-01-11 06:00:00,908.556,908.6767,908.4189,908.5375,3908
2024-01-11 06:15:00,908.5375,908.6552,908.4063,908.5189,4556
2024-01-11 06:30:00,908.5189,908.6464,908.3754,908.5024,2967
2024-01-11 06:45:00,908.5024,908.6279,908.3557,908.4853,4534
2024-01-11 07:00:00,908.4853,908.6112,908.3331,908.4636,3714
2024-01-11 07:15:00,908.4636,908.5947,908.3199,908.445,4266
2024-01-11 07:30:00,908.445,908.5708,908.2999,908.4255,3924
2024-01-11 07:45:00,908.4255,908.5478,908.2737,908.4065,4026
2024-01-11 08:00:00,908.4065,908.5246,908.2498,908.3833,4248
2024-01-11 08:15:00,908.3833,908.5002,908.2323,908.3658,3966
2024-01-11 08:30:00,908.3658,908.4932,908.2289,908.3509,3762
2024-01-11 08:45:00,908.3509,908.4679,908.218,908.3328,5430
2024-01-11 09:00:00,908.3328,908.4514,908.1924,908.3104,3582
2024-01-11 09:15:00,908.3104,908.4403,908.1633,908.2966,4180
2024-01-11 09:30:00,908.2966,908.4185,908.1591,908.2795,3711
2024-01-11 09:45:00,908.2795,908.3935,908.1349,908.2601,4422
2024-01-11 10:00:00,908.2601,908.3858,908.1174,908.2423,3548
2024-01-11 10:15:00,908.2423,908.3577,908.1096,908.2226,4485
2024-01-11 10:30:00,908.2226,908.3517,908.0748,908.2001,3920
2024-01-11 10:45:00,908.2001,908.3182,908.0495,908.1773,4122
2024-01-11 11:00:00,908.1773,908.3012,908.032,908.1562,4543
2024-01-11 11:15:00,908.1562,908.2746,908.0021,908.1361,3851
2024-01-11 11:30:00,908.1361,908.2649,907.9882,908.1155,3877
2024-01-11 11:45:00,908.1155,908.2424,907.9669,908.0925,3230
2024-01-11 12:00:00,908.0925,908.2173,907.9534,908.0811,3306
2024-01-11 12:15:00,908.0811,908.2096,907.946,908.0596,4550
2024-01-11 12:30:00,908.0596,908.186,907.9197,908.042,3886
2024-01-11 12:45:00,908.042,908.1577,907.9013,908.0179,4272
2024-01-11 13:00:00,908.0179,908.1489,907.8702,907.9983,4818
2024-01-11 13:15:00,907.9983,908.1148,907.8644,907.9814,4158
2024-01-11 13:30:00,907.9814,908.1008,907.8492,907.9648,3368
2024-01-11 13:45:00,907.9648,908.0846,907.8262,907.947,3776
2024-01-11 14:00:00,907.947,908.0739,907.8042,907.9355,4501
2024-01-11 14:15:00,907.9355,908.0667,907.7839,907.9127,3882
2024-01-11 14:30:00,907.9127,908.0319,907.7642,907.8937,4426
2024-01-11 14:45:00,907.8937,908.0185,907.7549,907.8718,3709
2024-01-11 15:00:00,907.8718,908.0016,907.7378,907.8531,4367
2024-01-11 15:15:00,907.8531,907.9767,907.7115,907.8319,4439
2024-01-11 15:30:00,907.8319,907.9425,907.6884,907.8136,4498
2024-01-11 15:45:00,907.8136,907.9365,907.6655,907.7975,3575
2024-01-11 16:00:00,907.7975,907.9255,907.6571,907.7746,3607
2024-01-11 16:15:00,907.7746,907.8881,907.6361,907.7529,3996
2024-01-11 16:30:00,907.7529,907.8796,907.6027,907.7345,3925
2024-01-11 16:45:00,907.7345,907.8512,907.5881,907.7117,5173
2024-01-11 17:00:00,907.7117,907.8202,907.5853,907.6929,4261
2024-01-11 17:15:00,907.6929,907.8163,907.5451,907.6702,3693
2024-01-11 17:30:00,907.6702,907.7984,907.5265,907.6556,4140
2024-01-11 17:45:00,907.6556,907.7809,907.5103,907.6374,4070
2024-01-11 18:00:00,907.6374,907.7563,907.4999,907.6263,3948
2024-01-11 18:15:00,907.6263,907.7405,907.4893,907.6132,4859
2024-01-11 18:30:00,907.6132,907.7451,907.4629,907.5913,5023
2024-01-11 18:45:00,907.5913,907.7218,907.4457,907.5734,4427
2024-01-11 19:00:00,907.5734,907.6923,907.4384,907.5614,3330
2024-01-11 19:15:00,907.5614,907.6785,907.4313,907.5472,3511
2024-01-11 19:30:00,907.5472,907.68,907.4083,907.5279,4260
2024-01-11 19:45:00,907.5279,907.6561,907.3834,907.5138,4022
2024-01-11 20:00:00,907.5138,907.6309,907.3808,907.5017,3810
2024-01-11 20:15:00,907.5017,907.6143,907.36,907.4859,4070
2024-01-11 20:30:00,907.4859,907.621,907.3445,907.4675,4776
2024-01-11 20:45:00,907.4675,907.5965,907.3202,907.4475,3918
2024-01-11 21:00:00,907.4475,907.568,907.2976,907.4301,5234
2024-01-11 21:15:00,907.4301,907.5577,907.2768,907.4109,5189
2024-01-11 21:30:00,907.4109,907.5354,907.2752,907.3946,3378
2024-01-11 21:45:00,907.3946,907.5236,907.2443,907.3733,5167
2024-01-11 22:00:00,907.3733,907.4977,907.2288,907.3599,3072
2024-01-11 22:15:00,907.3599,907.4903,907.2154,907.3457,4396
2024-01-11 22:30:00,907.3457,907.4692,907.1991,907.3242,4176
2024-01-11 22:45:00,907.3242,907.4587,907.1824,907.307,3388
2024-01-11 23:00:00,907.307,907.4354,907.1597,907.2922,4238
2024-01-11 23:15:00,907.2922,907.427,907.1444,907.2706,4430
2024-01-11 23:30:00,907.2706,907.3999,907.1268,907.2498,4661
2024-01-11 23:45:00,907.2498,907.3825,907.1004,907.2286,2661
2024-01-12 00:00:00,910.1,910.2363,909.9637,910.1,3588
2024-01-12 00:15:00,910.1,910.2331,909.9668,910.1,4249
2024-01-12 00:30:00,910.1,910.2358,909.9642,910.1,4340
2024-01-12 00:45:00,910.1,910.2347,909.9652,910.1,4242
2024-01-12 01:00:00,910.1,910.2291,909.9708,910.1,4101
2024-01-12 01:15:00,910.1,910.2342,909.9658,910.1,4248
2024-01-12 01:30:00,910.1,910.2279,909.9721,910.1,4716
2024-01-12 01:45:00,910.1,910.2352,909.9648,910.1,3671
