DateTime,Bid,Ask,Volume
2024-01-08 00:06:18,23.1168,23.11911,8
2024-01-08 00:06:24,23.11812,23.12043,2
2024-01-08 00:06:30,23.1199,23.12222,2
2024-01-08 00:06:36,23.1187,23.12101,8
2024-01-08 00:06:42,23.11724,23.11955,6
2024-01-08 00:06:48,23.11757,23.11988,9
2024-01-08 00:06:54,23.11952,23.12183,9
2024-01-08 00:07:00,23.11923,23.12154,9
2024-01-08 00:07:06,23.11907,23.12138,4
2024-01-08 00:07:12,23.11812,23.12043,1
2024-01-08 00:07:18,23.11668,23.11899,6
2024-01-08 00:07:24,23.11843,23.12074,5
2024-01-08 00:07:30,23.11696,23.11927,8
2024-01-08 00:07:36,23.11863,23.12095,5
2024-01-08 00:07:42,23.11947,23.12179,3
2024-01-08 00:07:48,23.11804,23.12035,8
2024-01-08 00:07:54,23.11881,23.12113,5
2024-01-08 00:08:00,23.11896,23.12127,2
2024-01-08 00:08:06,23.11834,23.12065,4
2024-01-08 00:08:12,23.11963,23.12194,3
2024-01-08 00:08:18,23.11824,23.12055,1
2024-01-08 00:08:24,23.11962,23.12194,3
2024-01-08 00:08:30,23.11725,23.11956,9
2024-01-08 00:08:36,23.11745,23.11977,7
2024-01-08 00:08:42,23.11855,23.12086,8
2024-01-08 00:08:48,23.1186,23.12091,9
2024-01-08 00:08:54,23.1191,23.12142,9
2024-01-08 00:09:00,23.11677,23.11908,9
2024-01-08 00:09:06,23.1176,23.11991,6
2024-01-08 00:09:12,23.11787,23.12018,3
2024-01-08 00:09:18,23.11577,23.11808,7
2024-01-08 00:09:24,23.11889,23.1212,7
2024-01-08 00:09:30,23.11601,23.11832,9
2024-01-08 00:09:36,23.11754,23.11985,1
2024-01-08 00:09:42,23.11913,23.12144,8
2024-01-08 00:09:48,23.11795,23.12026,7
2024-01-08 00:09:54,23.11931,23.12163,7
2024-01-08 00:10:00,23.1168,23.11911,4
2024-01-08 00:10:06,23.11837,23.12068,6
2024-01-08 00:10:12,23.11839,23.1207,7
2024-01-08 00:10:18,23.11806,23.12037,1
2024-01-08 00:10:24,23.11729,23.1196,1
2024-01-08 00:10:30,23.12021,23.12252,9
2024-01-08 00:10:36,23.1197,23.12201,5
2024-01-08 00:10:42,23.11668,23.11899,9
2024-01-08 00:10:48,23.11538,23.11769,7
2024-01-08 00:10:54,23.11818,23.1205,6
2024-01-08 00:11:00,23.11744,23.11975,6
2024-01-08 00:11:06,23.11794,23.12025,1
2024-01-08 00:11:12,23.11744,23.11975,3
2024-01-08 00:11:18,23.11897,23.12129,1
2024-01-08 00:11:24,23.11942,23.12174,8
2024-01-08 00:11:30,23.11655,23.11887,7
2024-01-08 00:11:36,23.1167,23.11901,7
2024-01-08 00:11:42,23.11877,23.12108,5
2024-01-08 00:11:48,23.11789,23.1202,2
2024-01-08 00:11:54,23.11605,23.11836,7
2024-01-08 00:12:00,23.11664,23.11895,8
2024-01-08 00:12:06,23.11966,23.12197,6
2024-01-08 00:12:12,23.1176,23.11991,2
2024-01-08 00:12:18,23.11833,23.12064,3
2024-01-08 00:12:24,23.11857,23.12088,2
2024-01-08 00:12:30,23.11724,23.11956,6
2024-01-08 00:12:36,23.11763,23.11994,7
2024-01-08 00:12:42,23.11648,23.11879,6
2024-01-08 00:12:48,23.11732,23.11963,4
2024-01-08 00:12:54,23.11952,23.12183,8
2024-01-08 00:13:00,23.11722,23.11953,7
2024-01-08 00:13:06,23.11413,23.11644,6
2024-01-08 00:13:12,23.11753,23.11984,2
2024-01-08 00:13:18,23.1176,23.11991,8
2024-01-08 00:13:24,23.11846,23.12077,1
2024-01-08 00:13:30,23.11919,23.12151,8
2024-01-08 00:13:36,23.11753,23.11984,1
2024-01-08 00:13:42,23.11797,23.12029,6
2024-01-08 00:13:48,23.11767,23.11998,8
2024-01-08 00:13:54,23.1134,23.11571,2
2024-01-08 00:14:00,23.11812,23.12043,9
2024-01-08 00:14:06,23.11809,23.1204,4
2024-01-08 00:14:12,23.11626,23.11858,1
2024-01-08 00:14:18,23.11704,23.11935,4
2024-01-08 00:14:24,23.1165,23.11881,8
2024-01-08 00:14:30,23.11539,23.11771,9
2024-01-08 00:14:36,23.11514,23.11745,2
2024-01-08 00:14:42,23.11664,23.11895,7
2024-01-08 00:14:48,23.11756,23.11987,8
2024-01-08 00:14:54,23.11803,23.12035,6
2024-01-08 00:15:00,23.11692,23.11923,4
2024-01-08 00:15:06,23.11686,23.11918,3
2024-01-08 00:15:12,23.11903,23.12134,6
2024-01-08 00:15:18,23.11689,23.11921,3
2024-01-08 00:15:24,23.11606,23.11837,8
2024-01-08 00:15:30,23.11743,23.11974,8
2024-01-08 00:15:36,23.11819,23.12051,3
2024-01-08 00:15:42,23.11921,23.12152,7
2024-01-08 00:15:48,23.11733,23.11964,3
2024-01-08 00:15:54,23.11766,23.11997,4
2024-01-08 00:16:00,23.11724,23.11955,3
2024-01-08 00:16:06,23.11824,23.12056,4
2024-01-08 00:16:12,23.11808,23.12039,3
2024-01-08 00:16:18,23.11914,23.12145,6
2024-01-08 00:16:24,23.11648,23.1188,6
2024-01-08 00:16:30,23.11753,23.11984,7
2024-01-08 00:16:36,23.11844,23.12075,7
2024-01-08 00:16:42,23.11785,23.12017,7
2024-01-08 00:16:48,23.1179,23.12022,3
2024-01-08 00:16:54,23.11811,23.12042,8
2024-01-08 00:17:00,23.11739,23.1197,8
2024-01-08 00:17:06,23.11798,23.1203,2
2024-01-08 00:17:12,23.11517,23.11748,6
2024-01-08 00:17:18,23.11721,23.11952,6
2024-01-08 00:17:24,23.11666,23.11897,9
2024-01-08 00:17:30,23.11891,23.12123,2
2024-01-08 00:17:36,23.11683,23.11914,1
2024-01-08 00:17:42,23.11822,23.12053,6
2024-01-08 00:17:48,23.11514,23.11746,9
2024-01-08 00:17:54,23.11854,23.12085,1
2024-01-08 00:18:00,23.11694,23.11926,4
2024-01-08 00:18:06,23.11724,23.11955,3
2024-01-08 00:18:12,23.11873,23.12104,1
2024-01-08 00:18:18,23.11812,23.12043,3
2024-01-08 00:18:24,23.1182,23.12051,6
2024-01-08 00:18:30,23.11737,23.11968,1
2024-01-08 00:18:36,23.11763,23.11994,4
2024-01-08 00:18:42,23.11749,23.1198,6
2024-01-08 00:18:48,23.11628,23.11859,2
2024-01-08 00:18:54,23.11737,23.11968,1
2024-01-08 00:19:00,23.1168,23.11911,5
2024-01-08 00:19:06,23.11485,23.11716,1
2024-01-08 00:19:12,23.11567,23.11798,4
2024-01-08 00:19:18,23.11737,23.11968,3
2024-01-08 00:19:24,23.11931,23.12162,3
2024-01-08 00:19:30,23.11695,23.11926,6
2024-01-08 00:19:36,23.11933,23.12164,5
2024-01-08 00:19:42,23.11685,23.11916,4
2024-01-08 00:19:48,23.11715,23.11947,7
2024-01-08 00:19:54,23.11791,23.12023,9
2024-01-08 00:20:00,23.11873,23.12104,5
2024-01-08 00:20:06,23.11636,23.11867,8
2024-01-08 00:20:12,23.11571,23.11803,8
2024-01-08 00:20:18,23.11671,23.11902,8
2024-01-08 00:20:24,23.11829,23.1206,1
2024-01-08 00:20:30,23.11727,23.11958,4
2024-01-08 00:20:36,23.11827,23.12058,5
2024-01-08 00:20:42,23.11681,23.11912,1
2024-01-08 00:20:48,23.11463,23.11695,1
2024-01-08 00:20:54,23.11687,23.11918,8
2024-01-08 00:21:00,23.117,23.11931,4
2024-01-08 00:21:06,23.11552,23.11783,7
2024-01-08 00:21:12,23.11531,23.11762,5
2024-01-08 00:21:18,23.11756,23.11987,8
2024-01-08 00:21:24,23.11805,23.12036,8
2024-01-08 00:21:30,23.11869,23.121,6
2024-01-08 00:21:36,23.11551,23.11782,1
2024-01-08 00:21:42,23.11713,23.11944,4
2024-01-08 00:21:48,23.11699,23.1193,8
2024-01-08 00:21:54,23.1183,23.12061,8
2024-01-08 00:22:00,23.11554,23.11786,8
2024-01-08 00:22:06,23.11733,23.11965,7
2024-01-08 00:22:12,23.11686,23.11918,6
2024-01-08 00:22:18,23.11821,23.12052,8
2024-01-08 00:22:24,23.11561,23.11792,1
2024-01-08 00:22:30,23.11767,23.11999,7
2024-01-08 00:22:36,23.11877,23.12108,9
2024-01-08 00:22:42,23.1162,23.11851,9
2024-01-08 00:22:48,23.1167,23.11901,1
2024-01-08 00:22:54,23.11608,23.11839,6
2024-01-08 00:23:00,23.11449,23.1168,4
2024-01-08 00:23:06,23.11576,23.11808,3
2024-01-08 00:23:12,23.11778,23.12009,2
2024-01-08 00:23:18,23.11876,23.12107,4
2024-01-08 00:23:24,23.11686,23.11917,3
2024-01-08 00:23:30,23.11796,23.12027,2
2024-01-08 00:23:36,23.11698,23.11929,1
2024-01-08 00:23:42,23.11691,23.11923,5
2024-01-08 00:23:48,23.11698,23.11929,1
2024-01-08 00:23:54,23.11508,23.11739,9
2024-01-08 00:24:00,23.11768,23.12,9
2024-01-08 00:24:06,23.11772,23.12004,6
2024-01-08 00:24:12,23.11592,23.11824,8
2024-01-08 00:24:18,23.11482,23.11713,5
2024-01-08 00:24:24,23.11578,23.11809,1
2024-01-08 00:24:30,23.11621,23.11852,4
2024-01-08 00:24:36,23.11806,23.12038,2
2024-01-08 00:24:42,23.11524,23.11755,6
2024-01-08 00:24:48,23.11542,23.11773,8
2024-01-08 00:24:54,23.11688,23.1192,1
2024-01-08 00:25:00,23.11684,23.11915,3
2024-01-08 00:25:06,23.1159,23.11821,4
2024-01-08 00:25:12,23.11658,23.11889,3
2024-01-08 00:25:18,23.11745,23.11976,3
2024-01-08 00:25:24,23.11812,23.12043,9
2024-01-08 00:25:30,23.11626,23.11857,9
2024-01-08 00:25:36,23.11815,23.12046,1
2024-01-08 00:25:42,23.11527,23.11758,6
2024-01-08 00:25:48,23.11705,23.11936,5
2024-01-08 00:25:54,23.11831,23.12062,9
2024-01-08 00:26:00,23.11818,23.12049,3
2024-01-08 00:26:06,23.11555,23.11786,1
2024-01-08 00:26:12,23.1162,23.11851,2
2024-01-08 00:26:18,23.11614,23.11846,5
2024-01-08 00:26:24,23.11349,23.1158,7
2024-01-08 00:26:30,23.11555,23.11786,3
2024-01-08 00:26:36,23.11338,23.11569,1
2024-01-08 00:26:42,23.11904,23.12135,2
2024-01-08 00:26:48,23.11618,23.11849,8
2024-01-08 00:26:54,23.11372,23.11603,4
2024-01-08 00:27:00,23.11478,23.1171,8
2024-01-08 00:27:06,23.11612,23.11843,6
2024-01-08 00:27:12,23.11781,23.12012,4
2024-01-08 00:27:18,23.11444,23.11675,8
2024-01-08 00:27:24,23.11686,23.11918,5
2024-01-08 00:27:30,23.11736,23.11967,3
2024-01-08 00:27:36,23.11502,23.11733,9
2024-01-08 00:27:42,23.11633,23.11864,8
2024-01-08 00:27:48,23.115,23.11731,4
2024-01-08 00:27:54,23.11575,23.11806,2
2024-01-08 00:28:00,23.11686,23.11917,5
2024-01-08 00:28:06,23.11474,23.11705,4
2024-01-08 00:28:12,23.11527,23.11758,7
2024-01-08 00:28:18,23.11436,23.11667,1
2024-01-08 00:28:24,23.11548,23.11779,7
2024-01-08 00:28:30,23.11719,23.1195,9
2024-01-08 00:28:36,23.11783,23.12014,3
2024-01-08 00:28:42,23.118,23.12031,5
2024-01-08 00:28:48,23.11746,23.11977,9
2024-01-08 00:28:54,23.11566,23.11797,9
2024-01-08 00:29:00,23.11591,23.11822,8
2024-01-08 00:29:06,23.11643,23.11874,5
2024-01-08 00:29:12,23.11756,23.11988,9
2024-01-08 00:29:18,23.1159,23.11822,1
2024-01-08 00:29:24,23.11695,23.11926,8
2024-01-08 00:29:30,23.11568,23.11799,5
2024-01-08 00:29:36,23.11485,23.11716,3
2024-01-08 00:29:42,23.11657,23.11888,9
2024-01-08 00:29:48,23.11446,23.11678,3
2024-01-08 00:29:54,23.11655,23.11886,1
2024-01-08 00:30:00,23.11433,23.11664,1
2024-01-08 00:30:06,23.11655,23.11886,1
2024-01-08 00:30:12,23.11635,23.11866,3
2024-01-08 00:30:18,23.1134,23.11571,5
2024-01-08 00:30:24,23.11469,23.11701,7
2024-01-08 00:30:30,23.11567,23.11798,7
2024-01-08 00:30:36,23.11571,23.11802,5
2024-01-08 00:30:42,23.11655,23.11886,3
2024-01-08 00:30:48,23.11683,23.11914,8
2024-01-08 00:30:54,23.11383,23.11614,5
2024-01-08 00:31:00,23.11485,23.11716,1
2024-01-08 00:31:06,23.11728,23.1196,8
2024-01-08 00:31:12,23.1165,23.11881,1
2024-01-08 00:31:18,23.1144,23.11671,4
2024-01-08 00:31:24,23.11327,23.11558,4
2024-01-08 00:31:30,23.11605,23.11837,6
2024-01-08 00:31:36,23.11599,23.1183,3
2024-01-08 00:31:42,23.11466,23.11697,4
2024-01-08 00:31:48,23.11487,23.11718,2
2024-01-08 00:31:54,23.1143,23.11662,1
2024-01-08 00:32:00,23.11471,23.11703,1
2024-01-08 00:32:06,23.11791,23.12022,3
2024-01-08 00:32:12,23.11577,23.11808,2
2024-01-08 00:32:18,23.11538,23.11769,6
2024-01-08 00:32:24,23.11811,23.12042,6
2024-01-08 00:32:30,23.11796,23.12028,8
2024-01-08 00:32:36,23.11594,23.11825,3
2024-01-08 00:32:42,23.11424,23.11655,2
2024-01-08 00:32:48,23.11569,23.11801,7
2024-01-08 00:32:54,23.11573,23.11804,3
2024-01-08 00:33:00,23.11551,23.11782,5
2024-01-08 00:33:06,23.11579,23.1181,2
2024-01-08 00:33:12,23.1164,23.11872,9
2024-01-08 00:33:18,23.11747,23.11978,8
2024-01-08 00:33:24,23.11531,23.11762,3
2024-01-08 00:33:30,23.1152,23.11751,9
2024-01-08 00:33:36,23.11567,23.11798,1
2024-01-08 00:33:42,23.11639,23.1187,4
2024-01-08 00:33:48,23.11498,23.1173,4
2024-01-08 00:33:54,23.117,23.11931,5
2024-01-08 00:34:00,23.11463,23.11695,3
2024-01-08 00:34:06,23.11512,23.11743,1
2024-01-08 00:34:12,23.11759,23.11991,1
2024-01-08 00:34:18,23.11505,23.11736,1
2024-01-08 00:34:24,23.11618,23.11849,8
2024-01-08 00:34:30,23.11516,23.11748,3
2024-01-08 00:34:36,23.11739,23.11971,4
2024-01-08 00:34:42,23.11554,23.11785,7
2024-01-08 00:34:48,23.11571,23.11802,7
2024-01-08 00:34:54,23.11471,23.11702,8
2024-01-08 00:35:00,23.11622,23.11853,6
2024-01-08 00:35:06,23.11536,23.11768,5
2024-01-08 00:35:12,23.11486,23.11717,6
2024-01-08 00:35:18,23.1153,23.11761,5
2024-01-08 00:35:24,23.11589,23.1182,6
2024-01-08 00:35:30,23.11536,23.11767,3
2024-01-08 00:35:36,23.11423,23.11654,1
2024-01-08 00:35:42,23.11561,23.11792,3
2024-01-08 00:35:48,23.11636,23.11867,7
2024-01-08 00:35:54,23.11786,23.12017,3
2024-01-08 00:36:00,23.11716,23.11948,7
2024-01-08 00:36:06,23.11605,23.11836,6
2024-01-08 00:36:12,23.1128,23.11511,8
2024-01-08 00:36:18,23.11546,23.11777,6
2024-01-08 00:36:24,23.11426,23.11657,4
2024-01-08 00:36:30,23.11487,23.11718,8
2024-01-08 00:36:36,23.11351,23.11582,8
2024-01-08 00:36:42,23.11697,23.11928,8
2024-01-08 00:36:48,23.11654,23.11885,3
2024-01-08 00:36:54,23.11697,23.11929,7
2024-01-08 00:37:00,23.11694,23.11925,3
2024-01-08 00:37:06,23.11543,23.11774,1
2024-01-08 00:37:12,23.11687,23.11919,3
2024-01-08 00:37:18,23.11493,23.11724,3
2024-01-08 00:37:24,23.1164,23.11871,8
2024-01-08 00:37:30,23.11556,23.11787,3
2024-01-08 00:37:36,23.11567,23.11798,2
2024-01-08 00:37:42,23.11422,23.11653,5
2024-01-08 00:37:48,23.11637,23.11868,2
2024-01-08 00:37:54,23.11625,23.11856,2
2024-01-08 00:38:00,23.11582,23.11813,4
2024-01-08 00:38:06,23.11608,23.11839,1
2024-01-08 00:38:12,23.11428,23.1166,3
2024-01-08 00:38:18,23.11556,23.11787,6
2024-01-08 00:38:24,23.11335,23.11566,4
2024-01-08 00:38:30,23.11474,23.11705,1
2024-01-08 00:38:36,23.1146,23.11691,1
2024-01-08 00:38:42,23.11541,23.11772,6
2024-01-08 00:38:48,23.11666,23.11897,1
2024-01-08 00:38:54,23.11667,23.11898,7
2024-01-08 00:39:00,23.11435,23.11666,1
2024-01-08 00:39:06,23.1152,23.11751,9
2024-01-08 00:39:12,23.11331,23.11562,9
2024-01-08 00:39:18,23.11567,23.11798,9
2024-01-08 00:39:24,23.11499,23.1173,3
2024-01-08 00:39:30,23.11604,23.11835,4
2024-01-08 00:39:36,23.11325,23.11556,3
2024-01-08 00:39:42,23.11636,23.11867,3
2024-01-08 00:39:48,23.11425,23.11656,9
2024-01-08 00:39:54,23.11352,23.11584,4
2024-01-08 00:40:00,23.11501,23.11732,1
2024-01-08 00:40:06,23.117,23.11931,9
2024-01-08 00:40:12,23.1167,23.11901,4
2024-01-08 00:40:18,23.11599,23.1183,4
2024-01-08 00:40:24,23.11524,23.11755,5
2024-01-08 00:40:30,23.11558,23.11789,5
2024-01-08 00:40:36,23.11554,23.11786,3
2024-01-08 00:40:42,23.11517,23.11749,6
2024-01-08 00:40:48,23.11417,23.11648,2
2024-01-08 00:40:54,23.11425,23.11656,5
2024-01-08 00:41:00,23.11667,23.11898,3
2024-01-08 00:41:06,23.11575,23.11806,5
2024-01-08 00:41:12,23.11544,23.11775,6
2024-01-08 00:41:18,23.11415,23.11646,8
2024-01-08 00:41:24,23.11499,23.1173,8
2024-01-08 00:41:30,23.11596,23.11827,5
2024-01-08 00:41:36,23.11634,23.11865,3
2024-01-08 00:41:42,23.11538,23.11769,4
2024-01-08 00:41:48,23.11712,23.11943,2
2024-01-08 00:41:54,23.11357,23.11588,5
2024-01-08 00:42:00,23.11477,23.11708,7
2024-01-08 00:42:06,23.11589,23.1182,5
2024-01-08 00:42:12,23.11609,23.1184,8
2024-01-08 00:42:18,23.11416,23.11647,3
2024-01-08 00:42:24,23.11569,23.118,5
2024-01-08 00:42:30,23.11484,23.11715,8
2024-01-08 00:42:36,23.11409,23.1164,4
2024-01-08 00:42:42,23.1124,23.11471,1
2024-01-08 00:42:48,23.11437,23.11669,2
2024-01-08 00:42:54,23.11653,23.11884,9
2024-01-08 00:43:00,23.11562,23.11793,6
2024-01-08 00:43:06,23.1152,23.11751,6
2024-01-08 00:43:12,23.11557,23.11789,9
2024-01-08 00:43:18,23.115,23.11731,7
2024-01-08 00:43:24,23.11569,23.11801,7
2024-01-08 00:43:30,23.1174,23.11971,8
2024-01-08 00:43:36,23.11622,23.11853,3
2024-01-08 00:43:42,23.11463,23.11694,7
2024-01-08 00:43:48,23.11414,23.11645,5
2024-01-08 00:43:54,23.11506,23.11737,7
2024-01-08 00:44:00,23.1168,23.11912,5
2024-01-08 00:44:06,23.11479,23.1171,6
2024-01-08 00:44:12,23.11596,23.11827,2
2024-01-08 00:44:18,23.11335,23.11566,3
2024-01-08 00:44:24,23.11545,23.11776,2
2024-01-08 00:44:30,23.11592,23.11823,3
2024-01-08 00:44:36,23.11449,23.1168,6
2024-01-08 00:44:42,23.11411,23.11642,1
2024-01-08 00:44:48,23.11442,23.11673,7
2024-01-08 00:44:54,23.11526,23.11757,9
2024-01-08 00:45:00,23.11369,23.116,5
2024-01-08 00:45:06,23.11412,23.11643,9
2024-01-08 00:45:12,23.1137,23.11601,4
2024-01-08 00:45:18,23.11486,23.11717,8
2024-01-08 00:45:24,23.11428,23.11659,3
2024-01-08 00:45:30,23.11218,23.11449,1
2024-01-08 00:45:36,23.11538,23.11769,2
2024-01-08 00:45:42,23.11364,23.11595,2
2024-01-08 00:45:48,23.11369,23.116,5
2024-01-08 00:45:54,23.11471,23.11702,8
2024-01-08 00:46:00,23.11464,23.11696,5
2024-01-08 00:46:06,23.11377,23.11608,6
2024-01-08 00:46:12,23.11546,23.11777,9
2024-01-08 00:46:18,23.11283,23.11514,5
2024-01-08 00:46:24,23.11354,23.11586,9
2024-01-08 00:46:30,23.11468,23.11699,3
2024-01-08 00:46:36,23.11617,23.11848,5
2024-01-08 00:46:42,23.11634,23.11866,8
2024-01-08 00:46:48,23.11597,23.11828,7
2024-01-08 00:46:54,23.11329,23.1156,8
2024-01-08 00:47:00,23.11426,23.11657,3
2024-01-08 00:47:06,23.11567,23.11798,7
2024-01-08 00:47:12,23.11551,23.11782,7
2024-01-08 00:47:18,23.11551,23.11782,5
2024-01-08 00:47:24,23.1156,23.11791,3
2024-01-08 00:47:30,23.11625,23.11856,4
2024-01-08 00:47:36,23.1157,23.11801,1
2024-01-08 00:47:42,23.11628,23.1186,4
2024-01-08 00:47:48,23.11465,23.11696,7
2024-01-08 00:47:54,23.1169,23.11921,8
2024-01-08 00:48:00,23.1158,23.11811,2
2024-01-08 00:48:06,23.1153,23.11761,1
2024-01-08 00:48:12,23.11423,23.11655,3
2024-01-08 00:48:18,23.11519,23.1175,6
2024-01-08 00:48:24,23.11558,23.11789,2
2024-01-08 00:48:30,23.11339,23.1157,8
2024-01-08 00:48:36,23.11631,23.11862,7
2024-01-08 00:48:42,23.11616,23.11848,6
2024-01-08 00:48:48,23.11507,23.11738,5
2024-01-08 00:48:54,23.11547,23.11778,8
2024-01-08 00:49:00,23.11377,23.11608,5
2024-01-08 00:49:06,23.1139,23.11621,5
2024-01-08 00:49:12,23.11373,23.11604,6
2024-01-08 00:49:18,23.11435,23.11666,5
2024-01-08 00:49:24,23.11439,23.11671,2
2024-01-08 00:49:30,23.11491,23.11722,3
2024-01-08 00:49:36,23.11554,23.11785,2
2024-01-08 00:49:42,23.11585,23.11816,8
2024-01-08 00:49:48,23.11603,23.11835,6
2024-01-08 00:49:54,23.11401,23.11632,2
2024-01-08 00:50:00,23.11501,23.11732,6
2024-01-08 00:50:06,23.11436,23.11667,5
2024-01-08 00:50:12,23.11421,23.11653,9
2024-01-08 00:50:18,23.11634,23.11865,8
2024-01-08 00:50:24,23.11467,23.11698,1
2024-01-08 00:50:30,23.11547,23.11778,5
2024-01-08 00:50:36,23.11472,23.11703,1
2024-01-08 00:50:42,23.11446,23.11677,6
2024-01-08 00:50:48,23.11553,23.11784,2
2024-01-08 00:50:54,23.11364,23.11595,1
2024-01-08 00:51:00,23.11616,23.11847,3
2024-01-08 00:51:06,23.11342,23.11573,1
2024-01-08 00:51:12,23.11585,23.11816,5
2024-01-08 00:51:18,23.11634,23.11866,5
2024-01-08 00:51:24,23.11306,23.11538,3
2024-01-08 00:51:30,23.11511,23.11742,8
2024-01-08 00:51:36,23.11376,23.11608,7
2024-01-08 00:51:42,23.11638,23.11869,2
2024-01-08 00:51:48,23.11519,23.1175,5
2024-01-08 00:51:54,23.11548,23.11779,9
2024-01-08 00:52:00,23.11432,23.11663,7
2024-01-08 00:52:06,23.11703,23.11935,1
2024-01-08 00:52:12,23.11516,23.11747,2
2024-01-08 00:52:18,23.11622,23.11853,4
2024-01-08 00:52:24,23.11522,23.11754,5
2024-01-08 00:52:30,23.11823,23.12054,8
2024-01-08 00:52:36,23.11649,23.1188,9
2024-01-08 00:52:42,23.11479,23.11711,7
2024-01-08 00:52:48,23.11332,23.11564,3
2024-01-08 00:52:54,23.1166,23.11891,6
2024-01-08 00:53:00,23.11479,23.11711,7
2024-01-08 00:53:06,23.11686,23.11917,9
2024-01-08 00:53:12,23.11462,23.11693,9
2024-01-08 00:53:18,23.11397,23.11628,9
2024-01-08 00:53:24,23.11414,23.11645,3
2024-01-08 00:53:30,23.11481,23.11712,7
2024-01-08 00:53:36,23.11322,23.11553,4
2024-01-08 00:53:42,23.11241,23.11472,6
2024-01-08 00:53:48,23.11536,23.11767,4
2024-01-08 00:53:54,23.11168,23.11399,6
2024-01-08 00:54:00,23.11562,23.11793,4
2024-01-08 00:54:06,23.11402,23.11633,3
2024-01-08 00:54:12,23.11344,23.11576,3
2024-01-08 00:54:18,23.11399,23.1163,3
2024-01-08 00:54:24,23.11278,23.11509,8
2024-01-08 00:54:30,23.11381,23.11612,6
2024-01-08 00:54:36,23.11364,23.11595,6
2024-01-08 00:54:42,23.11439,23.1167,8
2024-01-08 00:54:48,23.11506,23.11737,8
2024-01-08 00:54:54,23.11284,23.11515,5
2024-01-08 00:55:00,23.11399,23.1163,2
2024-01-08 00:55:06,23.11494,23.11725,5
2024-01-08 00:55:12,23.11549,23.1178,5
2024-01-08 00:55:18,23.11442,23.11673,8
2024-01-08 00:55:24,23.11371,23.11602,2
2024-01-08 00:55:30,23.11377,23.11608,6
2024-01-08 00:55:36,23.1146,23.11691,7
2024-01-08 00:55:42,23.11421,23.11653,4
2024-01-08 00:55:48,23.11326,23.11557,6
