DateTime,Open,High,Low,Close,Volume
2024-03-05,2133.5,2133.7818,2114.2485,2114.4774,396377
2024-03-06,2150.3,2150.6096,2124.9567,2125.1971,405391
2024-03-07,2158.0,2158.2686,2146.6713,2146.9214,399388
2024-03-08,2178.6001,2178.9126,2167.0841,2167.3939,397721
2024-03-11,2182.5,2182.8273,2180.6338,2180.9442,388069
2024-03-12,2160.3999,2183.7242,2160.1484,2183.4272,401987
2024-03-13,2175.3999,2175.7027,2162.2506,2162.5207,391527
2024-03-14,2163.0,2163.3224,2162.6593,2162.9835,393748
2024-03-15,2157.3,2161.8948,2157.0271,2161.607,404931
2024-03-18,2160.7,2161.0152,2146.3706,2146.6507,398493
2024-03-19,2156.3,2156.6223,2155.7817,2156.1037,398772
2024-03-20,2157.8999,2158.441,2155.4554,2155.9671,389231
2024-03-21,2182.3999,2207.1867,2182.1142,2206.9828,398334
2024-03-22,2158.1001,2179.3801,2157.7918,2179.1169,392525
2024-03-25,2174.8,2175.0795,2166.0898,2166.3427,392019
2024-03-26,2175.6001,2182.8377,2175.313,2182.5157,396975
2024-03-27,2190.6001,2190.896,2179.2767,2179.5791,394839
2024-03-28,2217.3999,2217.6332,2193.2855,2193.6082,391911
2024-04-01,2236.5,2237.0706,2235.2709,2235.877,400769
2024-04-02,2261.0,2261.3393,2251.2814,2251.5786,395391
2024-04-03,2294.3999,2294.6842,2280.4212,2280.778,398476
2024-04-04,2288.8,2302.4606,2288.4584,2302.1548,399729
2024-04-05,2325.7,2325.9847,2288.3091,2288.6282,391912
2024-04-08,2331.7,2332.0899,2326.1854,2326.5787,394201
2024-04-09,2343.5,2343.9777,2336.7971,2337.1532,397563
2024-04-10,2329.6001,2347.4936,2329.2431,2347.2073,400715
2024-04-11,2354.8,2355.1145,2341.2174,2341.5192,385085
2024-04-12,2356.2,2377.0616,2355.74,2376.0502,392699
2024-04-15,2365.8,2366.1576,2363.0913,2363.6443,407233
2024-04-16,2390.8,2391.1469,2383.6368,2383.9824,389243
2024-04-17,2371.7,2383.5658,2371.3557,2383.3185,385633
2024-04-18,2382.3,2382.6476,2368.1069,2368.4272,391679
2024-04-19,2398.3999,2398.6856,2378.7533,2379.1023,386672
2024-04-22,2332.2,2382.2646,2332.025,2381.9143,397908
2024-04-23,2327.7,2328.1247,2325.8503,2326.7772,390833
2024-04-24,2324.5,2324.8324,2321.2226,2321.5639,393194
2024-04-25,2329.8,2330.0996,2314.3224,2314.6024,393184
2024-04-26,2334.8,2349.2198,2334.4609,2348.8514,399626
2024-04-29,2345.3999,2345.6911,2334.7703,2335.1196,401466
2024-04-30,2291.3999,2322.4415,2291.138,2322.0988,396885
2024-05-01,2299.8999,2300.1385,2287.5495,2287.9032,395014
2024-05-02,2299.2,2323.419,2298.9671,2323.1586,400706
2024-05-03,2299.0,2300.2786,2298.6216,2299.9086,388231
2024-05-06,2321.6001,2323.5645,2321.1794,2323.1692,395657
2024-05-07,2315.2,2324.818,2314.8862,2324.4942,395422
2024-05-08,2313.6001,2313.9468,2313.2534,2313.6001,394377
2024-05-09,2332.1001,2332.4246,2312.5984,2312.9422,391617
2024-05-10,2367.3,2367.6551,2366.945,2367.3,390687
2024-05-13,2336.1001,2358.5514,2335.8321,2358.275,387697
2024-05-14,2353.3999,2353.6673,2335.8571,2336.1942,399975
2024-05-15,2388.7,2388.9798,2361.0783,2361.4107,395977
2024-05-16,2380.0,2390.1351,2379.6829,2389.8405,389517
2024-05-17,2412.2,2412.4155,2379.1692,2379.4335,387787
2024-05-20,2433.8999,2434.2166,2415.526,2415.8468,401912
2024-05-21,2421.7,2429.7955,2421.3559,2429.4979,387958
2024-05-22,2389.2,2417.6688,2388.8825,2417.4036,391364
2024-05-23,2335.0,2370.6671,2334.7385,2370.3763,383673
2024-05-24,2332.5,2342.928,2332.1466,2342.611,395611
2024-05-28,2355.2,2355.4941,2337.5844,2337.8523,389975
2024-05-29,2340.3,2340.6509,2339.9492,2340.3,395897
2024-05-30,2342.8999,2343.2323,2335.6772,2336.0763,389716
2024-05-31,2322.8999,2344.6155,2322.6156,2344.3062,393981
2024-06-03,2346.6001,2346.8991,2321.858,2322.2134,396435
2024-06-04,2325.5,2348.4565,2325.1662,2348.1407,393642
2024-06-05,2354.1001,2354.4254,2325.8445,2326.1592,396822
2024-06-06,2370.3,2370.6049,2354.8611,2355.2077,397847
2024-06-07,2305.2,2373.9212,2304.8855,2373.5565,393353
2024-06-10,2307.7,2307.8902,2290.1829,2290.4767,400411
2024-06-11,2307.5,2307.8217,2299.6695,2299.9754,389564
2024-06-12,2336.0,2336.2933,2314.4519,2314.8239,391354
2024-06-13,2300.2,2309.9147,2299.8275,2309.681,397904
2024-06-14,2331.3999,2331.6067,2304.9712,2305.3076,393394
2024-06-17,2312.3999,2320.3553,2312.1495,2320.0597,402136
2024-06-18,2330.3999,2330.7016,2312.0118,2312.3139,396410
2024-06-20,2353.8,2354.1416,2328.9026,2329.2387,391714
2024-06-21,2316.3999,2331.8319,2316.1539,2331.5697,402009
2024-06-24,2330.0,2330.2438,2323.056,2323.4208,392703
2024-06-25,2316.6001,2324.812,2316.2569,2324.5005,403230
2024-06-26,2299.2,2308.149,2298.861,2307.8623,399981
2024-06-27,2324.5,2324.7593,2295.5103,2295.8481,399184
2024-06-28,2327.7,2328.0474,2325.1787,2325.4954,395118
2024-07-01,2327.6001,2327.9231,2323.4285,2323.7473,391674
2024-07-02,2323.0,2331.1895,2322.7444,2330.9067,399195
2024-07-03,2359.8,2360.141,2331.0321,2331.318,397145
2024-07-05,2388.5,2388.8198,2354.133,2354.4463,389227
2024-07-08,2355.2,2382.0451,2354.8802,2381.7142,395636
2024-07-09,2360.1001,2363.5984,2359.7783,2363.2612,388774
2024-07-10,2372.2,2372.5422,2365.1114,2365.4875,408015
2024-07-11,2415.0,2415.2615,2377.7543,2377.966,397602
2024-07-12,2414.0,2414.2732,2399.4495,2399.708,393872
2024-07-15,2422.8999,2429.6902,2422.5923,2429.3755,398599
2024-07-16,2462.3999,2462.7152,2425.8742,2426.0778,399498
2024-07-17,2454.8,2473.4048,2454.4629,2473.1126,392266
2024-07-18,2451.8,2466.2894,2451.4576,2466.025,403740
2024-07-19,2395.5,2419.177,2395.1581,2418.8836,400373
2024-07-22,2392.0,2402.827,2391.6755,2402.4579,392661
2024-07-23,2404.6001,2404.9668,2395.1108,2395.4261,409248
2024-07-24,2413.3,2421.1587,2412.9505,2420.8295,396902
2024-07-25,2351.8999,2365.7934,2351.6419,2365.4946,389165
2024-07-26,2380.0,2380.3993,2366.8512,2367.1838,392026
2024-07-29,2377.3,2377.6564,2376.9437,2377.3,401957
2024-07-30,2405.0,2405.2794,2379.7328,2380.0359,404481
2024-07-31,2426.5,2426.8775,2407.3722,2407.583,396611
2024-08-01,2435.0,2448.2967,2434.6707,2447.9467,399409
2024-08-02,2425.7,2445.0835,2425.4478,2444.7457,394470
2024-08-05,2401.7,2443.523,2401.3372,2443.1704,389915
2024-08-06,2389.1001,2416.4862,2388.7522,2416.1946,398961
2024-08-07,2390.5,2392.9974,2390.132,2392.6381,394481
2024-08-08,2422.2,2422.5264,2382.9774,2383.3313,388876
2024-08-09,2432.1001,2432.4433,2422.1498,2422.438,388330
2024-08-12,2462.3999,2462.7635,2432.8128,2433.1352,405060
2024-08-13,2466.7,2466.9812,2459.928,2460.2961,398025
2024-08-14,2439.3999,2467.801,2439.0924,2467.536,404339
2024-08-15,2453.1001,2453.4579,2451.5306,2451.8984,395848
2024-08-16,2498.6001,2498.9324,2455.09,2455.3884,390843
2024-08-19,2501.8,2508.6438,2501.4752,2508.2956,391224
2024-08-20,2511.3,2511.6752,2502.0557,2502.5426,393765
2024-08-21,2508.3999,2511.3515,2508.057,2511.0206,389311
2024-08-22,2478.8999,2505.0463,2478.5423,2504.7179,398083
2024-08-23,2508.3999,2508.6721,2487.0265,2487.2766,403321
2024-08-26,2517.7,2517.9955,2508.862,2509.1635,397751
2024-08-27,2516.0,2516.4826,2515.0365,2515.4149,391969
2024-08-28,2501.0,2501.3751,2500.6249,2501.0,397810
2024-08-29,2525.7,2526.0288,2503.8008,2504.1035,391366
2024-08-30,2493.8,2519.0922,2493.4999,2518.7555,388602
2024-09-03,2489.8999,2501.4673,2489.6233,2501.1487,399443
2024-09-04,2493.3999,2493.7648,2490.2299,2490.6146,393534
2024-09-05,2511.3999,2511.7529,2493.8474,2494.1444,396314
2024-09-06,2493.5,2510.3228,2493.1602,2509.9456,395598
2024-09-09,2501.8,2502.1548,2490.5948,2491.0522,396616
2024-09-10,2512.3,2512.6757,2511.9244,2512.3,397417
2024-09-11,2512.1001,2526.7708,2511.6993,2526.3875,403147
2024-09-12,2551.2,2551.4903,2529.1545,2529.5041,407446
2024-09-13,2581.3,2581.6725,2568.2784,2568.6605,390975
2024-09-16,2580.3999,2580.7867,2580.0131,2580.3999,397037
2024-09-17,2564.3,2581.4445,2563.9818,2581.1018,400749
2024-09-18,2570.7,2571.1937,2569.5496,2570.0463,394114
2024-09-19,2588.0,2588.3849,2564.7453,2565.0453,395022
2024-09-20,2619.8999,2620.1669,2590.1967,2590.5212,385236
2024-09-23,2626.5,2626.8939,2626.1061,2626.5,398509
2024-09-24,2651.2,2651.6259,2636.2368,2636.5287,390907
2024-09-25,2659.2,2659.5828,2656.2423,2656.6033,397084
2024-09-26,2669.8999,2670.244,2662.3867,2662.7462,395998
2024-09-27,2644.3,2670.2627,2644.0109,2669.8652,390763
2024-09-30,2636.1001,2660.7508,2635.7528,2660.3979,409624
2024-10-01,2667.3,2667.6728,2629.8422,2630.2173,393568
2024-10-02,2647.1001,2651.1529,2646.713,2650.7934,391514
2024-10-03,2657.1001,2657.4425,2641.8338,2642.1769,392710
2024-10-04,2645.8,2656.4084,2645.45,2656.0606,391805
2024-10-07,2644.8,2648.3147,2644.4505,2647.9058,396876
2024-10-08,2615.0,2640.1387,2614.7714,2639.7797,395382
2024-10-09,2606.0,2606.3398,2602.5883,2602.9568,400293
2024-10-10,2620.6001,2620.8654,2601.4735,2601.7866,405781
2024-10-11,2657.6001,2657.9288,2638.556,2638.8783,406501
2024-10-14,2647.8,2655.4047,2647.4525,2655.0485,384842
2024-10-15,2661.3999,2661.7989,2661.0009,2661.3999,390296
2024-10-16,2674.0,2674.4011,2673.5989,2674.0,395447
2024-10-17,2691.0,2691.2831,2676.6852,2677.0278,394701
2024-10-18,2713.7,2714.3025,2713.2394,2713.746,391964
2024-10-21,2723.1001,2723.8795,2721.3275,2721.7051,404821
2024-10-22,2744.2,2744.5875,2731.0459,2731.4205,395074
2024-10-23,2714.3999,2742.7597,2714.0314,2742.448,395723
2024-10-24,2734.8999,2735.2524,2728.8168,2729.1598,390947
2024-10-25,2740.8999,2741.2857,2725.788,2726.103,398067
2024-10-28,2742.8999,2743.294,2735.7682,2736.1496,397944
2024-10-29,2768.3999,2768.815,2767.9848,2768.3999,402888
2024-10-30,2788.5,2788.8075,2774.2178,2774.5641,399233
2024-10-31,2738.3,2790.416,2737.9845,2790.0812,397495
2024-11-01,2738.6001,2745.2983,2738.2395,2744.8938,391785
2024-11-04,2736.1001,2736.9275,2735.7076,2736.5185,402138
2024-11-05,2740.3,2743.3771,2739.9012,2742.9883,393140
2024-11-06,2667.6001,2735.0609,2667.2233,2734.7318,406507
2024-11-07,2698.3999,2698.7151,2662.2309,2662.6157,388628
2024-11-08,2687.5,2689.2808,2687.1056,2688.8874,385474
2024-11-11,2611.2,2671.9432,2610.9298,2671.5242,397599
2024-11-12,2600.0,2605.6892,2599.6447,2605.3252,396461
2024-11-13,2580.8,2611.8969,2580.4466,2611.5723,398702
2024-11-14,2568.2,2568.5905,2554.591,2554.9061,402737
2024-11-15,2565.7,2566.0846,2565.3153,2565.7,400908
2024-11-18,2610.6001,2610.9641,2591.8299,2592.0628,396869
2024-11-19,2627.1001,2627.467,2621.9397,2622.2906,401540
2024-11-20,2648.2,2648.5719,2638.1387,2638.5292,405263
2024-11-21,2672.1001,2672.4565,2659.9123,2660.2772,396274
2024-11-22,2709.8999,2710.2538,2687.1402,2687.4227,395197
2024-11-25,2616.8,2691.7138,2616.4481,2691.3811,403713
2024-11-26,2620.3,2625.9109,2619.9416,2625.5432,395040
2024-11-27,2639.8999,2640.3206,2633.4186,2633.7771,398202
2024-11-29,2657.0,2657.3394,2633.3674,2633.6882,394699
2024-12-02,2634.8999,2650.4613,2634.5841,2650.1576,385166
2024-12-03,2644.7,2645.0509,2638.6824,2639.0835,393256
2024-12-04,2653.8,2654.2053,2638.4258,2638.8146,399603
2024-12-05,2626.6001,2651.2925,2626.2454,2650.9813,401783
2024-12-06,2638.6001,2638.9391,2620.0646,2620.3749,392579
2024-12-09,2664.8999,2665.2869,2632.0374,2632.4081,387477
2024-12-10,2697.6001,2697.9889,2660.8043,2661.0774,395456
2024-12-11,2733.8,2734.0182,2699.9305,2700.2736,390488
2024-12-12,2687.5,2724.6645,2687.1725,2724.3362,399699
2024-12-13,2656.0,2690.1376,2655.6134,2689.7703,400184
2024-12-16,2651.3999,2658.6101,2651.0365,2658.2814,394446
2024-12-17,2644.3999,2651.5859,2644.048,2651.1786,400107
2024-12-18,2636.5,2644.5865,2636.1736,2644.2115,388506
2024-12-19,2592.2,2592.5866,2582.0689,2582.3742,395830
2024-12-20,2628.7,2629.0154,2605.2029,2605.49,388864
2024-12-23,2612.3,2620.283,2611.9536,2619.9058,400721
2024-12-24,2620.0,2620.3711,2612.2829,2612.655,383456
2024-12-26,2638.8,2639.1205,2628.2238,2628.5417,397258
2024-12-27,2617.2,2618.117,2616.8087,2617.7262,406454
2024-12-30,2606.1001,2620.4165,2605.7967,2620.0786,400331
2024-12-31,2629.2,2629.5877,2607.5636,2607.9255,390500
2025-01-02,2658.8999,2659.255,2632.8495,2633.1935,401900
2025-01-03,2645.0,2658.5956,2644.6633,2658.2421,402025
2025-01-06,2638.3999,2646.7552,2637.8486,2646.4073,394684
2025-01-07,2656.7,2657.0466,2652.7319,2653.0992,399880
2025-01-08,2664.5,2664.8764,2653.6107,2653.9621,391248
2025-01-09,2683.8,2684.1877,2670.1433,2670.4506,393036
2025-01-10,2708.5,2708.8541,2686.5853,2687.0004,390852
2025-01-13,2673.5,2713.1054,2673.241,2712.7209,398077
2025-01-14,2677.5,2677.8228,2673.4845,2673.8855,394818
2025-01-15,2712.5,2712.8375,2690.2331,2690.5967,398757
2025-01-16,2746.3999,2746.7486,2730.197,2730.59,396030
2025-01-17,2744.3,2744.6314,2735.4486,2735.8537,392202
2025-01-21,2755.0,2755.362,2745.523,2745.9577,393898
2025-01-22,2767.6001,2767.9823,2753.7511,2754.1049,400996
2025-01-23,2763.1001,2763.4909,2760.5074,2761.17,388273
2025-01-24,2777.3,2777.6466,2760.3713,2760.7411,388298
2025-01-27,2737.5,2761.2298,2737.2007,2760.865,400650
2025-01-28,2766.8,2767.1799,2737.8011,2738.1519,393927
2025-01-29,2769.1001,2769.515,2768.6852,2769.1001,394113
2025-01-30,2823.0,2823.281,2769.8511,2770.2299,407678
2025-01-31,2812.5,2829.6463,2812.1802,2829.3292,390169
2025-02-03,2833.8999,2834.4869,2819.0749,2819.9275,399502
2025-02-04,2853.3,2853.6936,2826.4033,2826.8036,399712
2025-02-05,2871.6001,2872.0241,2849.9036,2850.1867,393016
2025-02-06,2856.0,2865.4787,2855.5417,2865.0982,396803
2025-02-07,2867.3,2867.7081,2860.0183,2860.425,402108
2025-02-10,2914.3,2914.6934,2862.687,2863.0548,401525
2025-02-11,2912.5,2925.3414,2912.0739,2924.6939,403771
2025-02-12,2909.0,2909.4079,2900.6174,2900.98,397304
2025-02-13,2925.8999,2926.3304,2911.7078,2912.0926,392733
2025-02-14,2883.6001,2929.7321,2883.2717,2929.3862,397923
2025-02-18,2931.6001,2931.9778,2879.657,2880.0838,395623
2025-02-19,2919.3999,2938.2224,2919.0436,2937.8301,388409
2025-02-20,2940.0,2950.1575,2939.71,2949.6954,399996
2025-02-21,2937.6001,2940.2211,2937.2029,2939.8188,394652
2025-02-24,2947.8999,2948.2772,2932.2947,2932.6424,397220
2025-02-25,2904.5,2942.6353,2904.2267,2942.1432,400221
2025-02-26,2916.8,2917.2154,2912.9275,2913.3522,393925
2025-02-27,2883.2,2921.2984,2883.0133,2920.9833,401351
2025-02-28,2836.8,2877.7074,2836.4599,2877.2899,389302
2025-03-03,2890.2,2890.5928,2873.3169,2873.6505,396569
2025-03-04,2909.6001,2909.8911,2885.2131,2885.5957,392935
2025-03-05,2915.3,2917.1101,2914.7856,2916.1731,397884
2025-03-06,2916.6001,2916.9802,2904.1229,2904.5172,383803
2025-03-07,2904.7,2905.2003,2898.9563,2899.5077,394304
2025-03-10,2891.0,2910.1008,2890.6137,2909.7365,393693
2025-03-11,2912.8999,2913.3382,2884.2823,2884.5748,394293
2025-03-12,2939.1001,2939.4149,2911.488,2911.9285,395277
2025-03-13,2984.3,2984.7885,2935.9278,2936.3248,384683
2025-03-14,2994.5,2994.9107,2993.5204,2994.4413,394818
2025-03-17,3000.0,3000.3469,2990.1711,2990.582,398992
2025-03-18,3035.1001,3035.4916,3006.0638,3006.4812,385931
2025-03-19,3035.8999,3036.6901,3035.1292,3035.5887,395574
2025-03-20,3040.0,3047.67,3039.5684,3047.2944,391046
2025-03-21,3018.2,3035.0487,3017.7231,3034.6916,393056
2025-03-24,3013.1001,3023.9179,3012.6768,3023.5613,393038
2025-03-25,3023.7,3026.5422,3023.2626,3026.0978,386055
2025-03-26,3020.8999,3033.9183,3020.4885,3033.4711,403263
2025-03-27,3060.2,3060.5162,3025.8787,3026.2662,395561
2025-03-28,3086.5,3086.8615,3069.7823,3070.1652,396556
2025-03-31,3122.8,3123.147,3090.5326,3090.9456,389974
2025-04-01,3118.8999,3128.8689,3118.4047,3128.4199,393754
2025-04-02,3139.8999,3140.3417,3121.7306,3122.1404,401771
2025-04-03,3097.0,3150.7208,3096.5123,3150.1539,393122
2025-04-04,3012.0,3109.8919,3011.621,3109.5197,397464
2025-04-07,2951.3,3019.1663,2951.122,3018.79,401877
2025-04-08,2968.3999,2994.492,2968.061,2994.081,391384
2025-04-09,3056.5,3056.8864,2964.6368,2965.0373,402816
2025-04-10,3155.2,3155.4866,3075.2291,3075.6251,397836
2025-04-11,3222.2,3222.6223,3180.811,3181.2827,387630
2025-04-14,3204.8,3215.1741,3204.3342,3214.6891,397364
2025-04-15,3218.7,3219.1512,3215.4738,3215.9217,394861
2025-04-16,3326.6001,3327.0709,3236.286,3236.538,393527
2025-04-17,3308.7,3344.2527,3308.2649,3343.8663,397365
2025-04-21,3406.2,3406.5145,3342.8626,3343.1679,399860
2025-04-22,3400.8,3420.3652,3400.2666,3419.7506,386824
2025-04-23,3276.3,3324.1578,3275.842,3323.6948,390035
2025-04-24,3332.0,3332.4914,3305.8458,3306.2237,384720
2025-04-25,3282.3999,3356.5366,3282.0654,3356.304,392578
2025-04-28,3332.5,3332.9393,3283.8512,3284.2711,391368
2025-04-29,3318.8,3337.6352,3318.3141,3337.0517,391839
2025-04-30,3305.0,3320.8924,3304.5662,3320.4356,392115
2025-05-01,3210.0,3272.2885,3209.7825,3271.9157,390835
2025-05-02,3231.8999,3238.2021,3231.275,3237.7517,392100
2025-05-05,3311.3,3311.5356,3240.9389,3241.3849,387405
2025-05-06,3411.3999,3411.8932,3361.6763,3362.0931,390974
2025-05-07,3381.3999,3417.9421,3380.9052,3417.5132,404789
2025-05-08,3296.6001,3390.6956,3296.0365,3390.4655,392154
2025-05-09,3335.3999,3335.8475,3298.2683,3298.7183,400708
2025-05-12,3220.0,3295.0893,3219.6197,3294.7761,394905
2025-05-13,3240.3,3240.7359,3231.7794,3232.2328,392898
2025-05-14,3181.3999,3235.1384,3181.1031,3234.6204,398680
2025-05-15,3220.7,3221.101,3151.6553,3152.0122,394662
2025-05-16,3182.0,3228.1134,3181.521,3227.7602,389709
2025-05-19,3228.8999,3234.4284,3228.4273,3234.0283,396544
2025-05-20,3280.3,3280.7454,3220.9743,3221.3647,386879
2025-05-21,3309.3,3309.7298,3293.701,3294.0631,397312
2025-05-22,3292.3,3328.312,3291.9344,3327.8134,385953
2025-05-23,3363.6001,3364.0274,3326.5047,3327.0123,390454
2025-05-27,3299.1001,3333.3604,3298.7302,3333.0759,397089
2025-05-28,3293.6001,3294.0938,3293.1064,3293.6001,394494
2025-05-29,3317.1001,3317.5418,3284.8537,3285.4667,389481
2025-05-30,3288.8999,3317.9915,3288.5193,3317.6672,397346
2025-06-02,3370.6001,3371.0591,3298.6953,3299.1064,395882
2025-06-03,3350.2,3387.7093,3349.735,3387.2043,405671
2025-06-04,3373.5,3373.9507,3355.1321,3355.5965,389796
2025-06-05,3350.7,3372.3182,3350.2664,3371.9248,396500
2025-06-06,3322.7,3366.4693,3322.339,3365.9992,385419
2025-06-09,3332.1001,3332.5357,3315.28,3315.8367,386277
2025-06-10,3320.8999,3321.2422,3301.1743,3301.6434,392115
2025-06-11,3321.3,3328.2241,3320.8956,3327.699,398203
2025-06-12,3380.8999,3381.3112,3362.7737,3363.2834,395592
2025-06-13,3431.2,3431.6948,3406.6544,3407.005,399476
2025-06-16,3396.3999,3443.3109,3395.8952,3442.8383,402160
2025-06-17,3386.6001,3398.4789,3386.2011,3397.9992,391747
2025-06-18,3389.8,3390.4302,3384.6741,3385.1983,393523
2025-06-20,3368.1001,3368.5458,3349.6067,3350.0954,395281
2025-06-23,3377.7,3378.1506,3365.8062,3366.2389,390362
2025-06-24,3317.3999,3360.7775,3317.0022,3360.361,391623
2025-06-25,3327.1001,3327.6066,3321.9327,3322.3488,398749
2025-06-26,3333.5,3333.9682,3331.9055,3332.3786,389566
2025-06-27,3273.7,3318.9785,3273.3556,3318.7091,392484
2025-06-30,3294.3999,3294.7989,3264.4605,3264.9015,397917
2025-07-01,3336.7,3337.1439,3309.6982,3310.1941,390974
2025-07-02,3348.0,3348.4058,3327.7566,3328.1764,389702
2025-07-03,3331.6001,3363.7227,3331.2316,3363.2817,400564
2025-07-04,3332.5,3342.1291,3332.1388,3341.668,396002
2025-07-07,3332.2,3332.6754,3304.8485,3305.3129,392888
2025-07-08,3307.0,3331.7078,3306.4768,3331.2275,396862
2025-07-09,3311.6001,3312.0082,3288.9349,3289.3991,396231
2025-07-10,3317.3999,3324.1606,3317.0,3323.7056,401163
2025-07-11,3356.0,3356.5724,3328.2169,3328.6228,399475
2025-07-14,3351.5,3368.1549,3351.0471,3367.6922,383964
2025-07-15,3329.8,3341.4844,3329.3642,3340.9981,390328
2025-07-16,3352.5,3353.034,3341.5456,3341.9956,391166
2025-07-17,3340.1001,3340.4792,3313.2152,3313.6579,400707
2025-07-18,3353.0,3353.4599,3337.2202,3337.7137,396289
2025-07-21,3401.8999,3402.386,3352.114,3352.5805,382941
2025-07-22,3439.2,3439.6615,3412.1349,3412.5768,398219
2025-07-23,3394.1001,3429.3043,3393.7378,3428.9255,395368
2025-07-24,3371.0,3371.4511,3366.5581,3367.0163,393413
2025-07-25,3334.0,3344.3672,3333.6737,3343.8611,397429
2025-07-28,3309.1001,3327.1065,3308.6867,3326.65,391640
2025-07-29,3323.3999,3323.8983,3322.9015,3323.3999,395111
2025-07-30,3295.8,3327.7018,3295.4284,3327.396,401216
2025-07-31,3293.2,3293.7123,3273.6564,3274.0714,395980
2025-08-01,3347.7,3348.0645,3286.5743,3286.9818,393205
2025-08-04,3374.3999,3374.9985,3366.1425,3366.5833,400173
2025-08-05,3381.8999,3382.4753,3378.2039,3378.7551,395754
2025-08-06,3380.0,3381.6713,3379.4525,3381.1091,392154
2025-08-07,3400.3,3400.8401,3384.4751,3384.9069,397732
2025-08-08,3439.1001,3440.0099,3437.3267,3437.8195,403313
2025-08-11,3353.1001,3384.027,3352.7144,3383.5607,402231
2025-08-12,3348.8999,3355.9291,3348.5617,3355.5545,393358
2025-08-13,3358.7,3359.202,3357.9943,3358.5944,396955
2025-08-14,3335.2,3346.9757,3334.7302,3346.4938,392737
2025-08-15,3336.0,3347.0167,3335.5189,3346.66,392190
2025-08-18,3331.7,3334.2666,3331.0286,3333.8148,405624
2025-08-19,3313.3999,3329.941,3312.9974,3329.4947,400658
2025-08-20,3343.3999,3343.8881,3309.4809,3309.79,400072
2025-08-21,3336.8999,3349.9251,3336.4488,3349.5025,405554
2025-08-22,3374.3999,3374.7883,3348.573,3348.9443,387853
2025-08-25,3373.8,3374.2453,3365.5814,3366.0769,400483
2025-08-26,3388.6001,3389.042,3378.5241,3378.9808,394595
2025-08-27,3404.6001,3405.0705,3396.2701,3396.7456,392575
2025-08-28,3431.8,3432.2126,3409.0431,3409.5141,398128
2025-08-29,3473.7,3474.1394,3432.1484,3432.5426,401445
2025-09-02,3549.3999,3549.9025,3483.8672,3484.3708,396812
2025-09-03,3593.2,3593.6871,3554.3118,3554.8034,396719
2025-09-04,3565.8,3566.2903,3549.0132,3549.495,395186
2025-09-05,3613.2,3613.6677,3566.652,3567.0595,389130
2025-09-08,3638.1001,3638.52,3594.6212,3595.1507,392815
2025-09-09,3643.3,3648.3408,3642.6771,3647.8273,389046
2025-09-10,3643.6001,3643.9671,3624.932,3625.3453,394066
