DateTime,Bid,Ask,Volume
2024-01-08 00:22:12,993.87126,993.97065,8
2024-01-08 00:22:18,993.8324,993.93179,6
2024-01-08 00:22:24,993.92037,994.01976,3
2024-01-08 00:22:30,993.86754,993.96693,9
2024-01-08 00:22:36,993.83107,993.93045,9
2024-01-08 00:22:42,993.86995,993.96934,5
2024-01-08 00:22:48,993.82644,993.92583,1
2024-01-08 00:22:54,993.80113,993.90051,3
2024-01-08 00:23:00,993.87735,993.97674,4
2024-01-08 00:23:06,993.89313,993.99253,6
2024-01-08 00:23:12,993.92499,994.02439,5
2024-01-08 00:23:18,993.84777,993.94716,3
2024-01-08 00:23:24,993.92157,994.02097,2
2024-01-08 00:23:30,993.89513,993.99452,1
2024-01-08 00:23:36,993.95256,994.05196,2
2024-01-08 00:23:42,993.82629,993.92568,2
2024-01-08 00:23:48,993.94527,994.04467,7
2024-01-08 00:23:54,993.88844,993.98783,1
2024-01-08 00:24:00,993.89878,993.99817,4
2024-01-08 00:24:06,993.81945,993.91883,5
2024-01-08 00:24:12,993.96044,994.05984,1
2024-01-08 00:24:18,993.90782,994.00722,5
2024-01-08 00:24:24,993.94575,994.04515,3
2024-01-08 00:24:30,993.8936,993.993,4
2024-01-08 00:24:36,993.84282,993.94221,7
2024-01-08 00:24:42,993.78795,993.88733,5
2024-01-08 00:24:48,993.85746,993.95685,7
2024-01-08 00:24:54,993.81248,993.91186,1
2024-01-08 00:25:00,993.75443,993.85381,6
2024-01-08 00:25:06,993.88597,993.98536,3
2024-01-08 00:25:12,993.80304,993.90242,4
2024-01-08 00:25:18,993.90915,994.00854,7
2024-01-08 00:25:24,993.85373,993.95312,3
2024-01-08 00:25:30,993.86092,993.96031,6
2024-01-08 00:25:36,993.85046,993.94985,4
2024-01-08 00:25:42,993.81407,993.91345,8
2024-01-08 00:25:48,993.81969,993.91908,1
2024-01-08 00:25:54,993.80736,993.90675,5
2024-01-08 00:26:00,993.7713,993.87068,4
2024-01-08 00:26:06,993.86077,993.96016,4
2024-01-08 00:26:12,993.90368,994.00307,8
2024-01-08 00:26:18,993.82416,993.92355,9
2024-01-08 00:26:24,993.82779,993.92718,5
2024-01-08 00:26:30,993.95022,994.04962,5
2024-01-08 00:26:36,993.81885,993.91823,2
2024-01-08 00:26:42,993.85429,993.95368,4
2024-01-08 00:26:48,993.83965,993.93904,4
2024-01-08 00:26:54,993.88004,993.97944,4
2024-01-08 00:27:00,993.7695,993.86888,3
2024-01-08 00:27:06,993.72051,993.81989,8
2024-01-08 00:27:12,993.86605,993.96544,8
2024-01-08 00:27:18,993.90398,994.00338,7
2024-01-08 00:27:24,993.78929,993.88867,4
2024-01-08 00:27:30,993.86363,993.96302,7
2024-01-08 00:27:36,993.76482,993.8642,6
2024-01-08 00:27:42,993.88749,993.98688,2
2024-01-08 00:27:48,993.79567,993.89505,1
2024-01-08 00:27:54,993.8281,993.92749,4
2024-01-08 00:28:00,993.77726,993.87664,5
2024-01-08 00:28:06,993.79504,993.89443,3
2024-01-08 00:28:12,993.87129,993.97068,5
2024-01-08 00:28:18,993.87966,993.97906,7
2024-01-08 00:28:24,993.83876,993.93814,8
2024-01-08 00:28:30,993.79281,993.89219,3
2024-01-08 00:28:36,993.86449,993.96389,7
2024-01-08 00:28:42,993.7643,993.86368,9
2024-01-08 00:28:48,993.78812,993.8875,3
2024-01-08 00:28:54,993.81836,993.91774,2
2024-01-08 00:29:00,993.91018,994.00958,8
2024-01-08 00:29:06,993.82174,993.92112,6
2024-01-08 00:29:12,993.89358,993.99298,5
2024-01-08 00:29:18,993.74464,993.84402,5
2024-01-08 00:29:24,993.78601,993.88539,1
2024-01-08 00:29:30,993.81046,993.90984,3
2024-01-08 00:29:36,993.8852,993.9846,5
2024-01-08 00:29:42,993.82073,993.92012,8
2024-01-08 00:29:48,993.80695,993.90633,5
2024-01-08 00:29:54,993.84873,993.94812,6
2024-01-08 00:30:00,993.91611,994.01551,7
2024-01-08 00:30:06,993.81479,993.91417,9
2024-01-08 00:30:12,993.86913,993.96852,6
2024-01-08 00:30:18,993.86359,993.96298,1
2024-01-08 00:30:24,993.85407,993.95346,7
2024-01-08 00:30:30,993.80171,993.90109,8
2024-01-08 00:30:36,993.82895,993.92833,4
2024-01-08 00:30:42,993.83336,993.93275,1
2024-01-08 00:30:48,993.87316,993.97255,1
2024-01-08 00:30:54,993.87609,993.97548,3
2024-01-08 00:31:00,993.82616,993.92555,9
2024-01-08 00:31:06,993.8712,993.97059,3
2024-01-08 00:31:12,993.8465,993.94589,1
2024-01-08 00:31:18,993.78683,993.88621,6
2024-01-08 00:31:24,993.78036,993.87975,9
2024-01-08 00:31:30,993.85829,993.95769,8
2024-01-08 00:31:36,993.76345,993.86284,6
2024-01-08 00:31:42,993.78361,993.883,9
2024-01-08 00:31:48,993.93558,994.03498,1
2024-01-08 00:31:54,993.88615,993.98555,1
2024-01-08 00:32:00,993.89159,993.99099,5
2024-01-08 00:32:06,993.87164,993.97103,8
2024-01-08 00:32:12,993.81669,993.91608,3
2024-01-08 00:32:18,993.88184,993.98124,5
2024-01-08 00:32:24,993.8559,993.95529,1
2024-01-08 00:32:30,993.87474,993.97413,3
2024-01-08 00:32:36,993.81466,993.91405,3
2024-01-08 00:32:42,993.76896,993.86834,8
2024-01-08 00:32:48,993.74804,993.84742,6
2024-01-08 00:32:54,993.8473,993.94669,9
2024-01-08 00:33:00,993.8424,993.94179,8
2024-01-08 00:33:06,993.80873,993.90812,3
2024-01-08 00:33:12,993.85175,993.95114,6
2024-01-08 00:33:18,993.81938,993.91876,4
2024-01-08 00:33:24,993.96465,994.06406,9
2024-01-08 00:33:30,993.81754,993.91693,5
2024-01-08 00:33:36,993.79958,993.89896,1
2024-01-08 00:33:42,993.82003,993.91942,5
2024-01-08 00:33:48,993.85644,993.95583,9
2024-01-08 00:33:54,993.81073,993.91011,9
2024-01-08 00:34:00,993.79225,993.89164,5
2024-01-08 00:34:06,993.74803,993.84741,1
2024-01-08 00:34:12,993.81351,993.9129,6
2024-01-08 00:34:18,993.79378,993.89317,1
2024-01-08 00:34:24,993.79298,993.89237,6
2024-01-08 00:34:30,993.86694,993.96633,2
2024-01-08 00:34:36,993.86749,993.96688,3
2024-01-08 00:34:42,993.87787,993.97726,7
2024-01-08 00:34:48,993.89523,993.99462,6
2024-01-08 00:34:54,993.83355,993.93293,2
2024-01-08 00:35:00,993.8378,993.93719,4
2024-01-08 00:35:06,993.85899,993.95838,7
2024-01-08 00:35:12,993.8703,993.96969,9
2024-01-08 00:35:18,993.75659,993.85597,5
2024-01-08 00:35:24,993.87992,993.97931,2
2024-01-08 00:35:30,993.8519,993.95129,5
2024-01-08 00:35:36,993.90288,994.00227,2
2024-01-08 00:35:42,993.79881,993.8982,9
2024-01-08 00:35:48,993.81622,993.91561,3
2024-01-08 00:35:54,993.91953,994.01893,6
2024-01-08 00:36:00,993.77879,993.87818,2
2024-01-08 00:36:06,993.84492,993.94431,9
2024-01-08 00:36:12,993.91548,994.01488,1
2024-01-08 00:36:18,993.86198,993.96137,4
2024-01-08 00:36:24,993.92986,994.02925,3
2024-01-08 00:36:30,993.86051,993.9599,3
2024-01-08 00:36:36,993.8261,993.92549,2
2024-01-08 00:36:42,993.91844,994.01784,7
2024-01-08 00:36:48,993.86745,993.96685,8
2024-01-08 00:36:54,993.91472,994.01412,8
2024-01-08 00:37:00,993.82169,993.92108,6
2024-01-08 00:37:06,993.82607,993.92546,1
2024-01-08 00:37:12,993.7189,993.81828,7
2024-01-08 00:37:18,993.89476,993.99415,5
2024-01-08 00:37:24,993.79362,993.89301,9
2024-01-08 00:37:30,993.82167,993.92106,4
2024-01-08 00:37:36,993.9008,994.0002,8
2024-01-08 00:37:42,993.89708,993.99647,8
2024-01-08 00:37:48,993.90843,994.00783,4
2024-01-08 00:37:54,993.88461,993.984,7
2024-01-08 00:38:00,993.8186,993.91799,6
2024-01-08 00:38:06,993.88028,993.97967,1
2024-01-08 00:38:12,993.89299,993.99238,4
2024-01-08 00:38:18,993.84071,993.9401,2
2024-01-08 00:38:24,993.89652,993.99592,9
2024-01-08 00:38:30,993.85384,993.95323,9
2024-01-08 00:38:36,993.83494,993.93433,5
2024-01-08 00:38:42,993.87551,993.97491,2
2024-01-08 00:38:48,993.89266,993.99205,4
2024-01-08 00:38:54,993.78662,993.88601,4
2024-01-08 00:39:00,993.75467,993.85405,4
2024-01-08 00:39:06,993.94647,994.04587,2
2024-01-08 00:39:12,993.83095,993.93034,8
2024-01-08 00:39:18,993.86931,993.9687,9
2024-01-08 00:39:24,993.86967,993.96906,5
2024-01-08 00:39:30,993.83079,993.93018,8
2024-01-08 00:39:36,993.85771,993.95711,1
2024-01-08 00:39:42,993.80878,993.90816,3
2024-01-08 00:39:48,993.9008,994.0002,8
2024-01-08 00:39:54,993.86926,993.96865,7
2024-01-08 00:40:00,993.83533,993.93472,2
2024-01-08 00:40:06,993.77287,993.87225,2
2024-01-08 00:40:12,993.8838,993.9832,5
2024-01-08 00:40:18,993.7317,993.83108,3
2024-01-08 00:40:24,993.90629,994.00568,3
2024-01-08 00:40:30,993.91954,994.01893,5
2024-01-08 00:40:36,993.83858,993.93797,3
2024-01-08 00:40:42,993.72258,993.82196,8
2024-01-08 00:40:48,993.86907,993.96846,6
2024-01-08 00:40:54,993.84395,993.94334,2
2024-01-08 00:41:00,993.85359,993.95298,2
2024-01-08 00:41:06,993.79771,993.8971,9
2024-01-08 00:41:12,993.85977,993.95916,3
2024-01-08 00:41:18,993.95374,994.05314,7
2024-01-08 00:41:24,993.80116,993.90055,9
2024-01-08 00:41:30,993.88459,993.98399,1
2024-01-08 00:41:36,993.78546,993.88485,3
2024-01-08 00:41:42,993.86853,993.96792,1
2024-01-08 00:41:48,993.87017,993.96956,3
2024-01-08 00:41:54,993.84273,993.94212,1
2024-01-08 00:42:00,993.96793,994.06733,8
2024-01-08 00:42:06,993.82683,993.92622,6
2024-01-08 00:42:12,993.80139,993.90077,8
2024-01-08 00:42:18,993.84262,993.94201,7
2024-01-08 00:42:24,993.88416,993.98356,5
2024-01-08 00:42:30,993.86679,993.96618,2
2024-01-08 00:42:36,993.81896,993.91835,4
2024-01-08 00:42:42,993.84914,993.94853,7
2024-01-08 00:42:48,993.87618,993.97557,9
2024-01-08 00:42:54,993.82414,993.92352,6
2024-01-08 00:43:00,993.87505,993.97444,6
2024-01-08 00:43:06,993.83351,993.9329,8
2024-01-08 00:43:12,993.90312,994.00252,1
2024-01-08 00:43:18,993.90901,994.00841,2
2024-01-08 00:43:24,993.87142,993.97081,6
2024-01-08 00:43:30,993.8723,993.9717,3
2024-01-08 00:43:36,993.84978,993.94917,7
2024-01-08 00:43:42,993.89585,993.99524,9
2024-01-08 00:43:48,993.83302,993.93241,9
2024-01-08 00:43:54,993.84067,993.94006,8
2024-01-08 00:44:00,993.83584,993.93523,4
2024-01-08 00:44:06,993.76914,993.86852,6
2024-01-08 00:44:12,993.93661,994.036,7
2024-01-08 00:44:18,993.88144,993.98084,1
2024-01-08 00:44:24,993.76148,993.86086,4
2024-01-08 00:44:30,993.82121,993.92059,5
2024-01-08 00:44:36,993.89816,993.99756,4
2024-01-08 00:44:42,993.80288,993.90226,3
2024-01-08 00:44:48,993.82656,993.92594,7
2024-01-08 00:44:54,993.87594,993.97533,5
2024-01-08 00:45:00,993.80821,993.90759,4
2024-01-08 00:45:06,993.88483,993.98422,8
2024-01-08 00:45:12,993.85279,993.95218,9
2024-01-08 00:45:18,993.91615,994.01555,4
2024-01-08 00:45:24,993.77541,993.8748,9
2024-01-08 00:45:30,993.89843,993.99783,9
2024-01-08 00:45:36,993.81876,993.91815,9
2024-01-08 00:45:42,993.93171,994.0311,3
2024-01-08 00:45:48,993.85471,993.9541,4
2024-01-08 00:45:54,993.8175,993.91689,9
2024-01-08 00:46:00,993.78626,993.88564,1
2024-01-08 00:46:06,993.80405,993.90344,9
2024-01-08 00:46:12,993.82934,993.92873,8
2024-01-08 00:46:18,993.91403,994.01342,4
2024-01-08 00:46:24,993.93739,994.03679,4
2024-01-08 00:46:30,993.8459,993.94529,4
2024-01-08 00:46:36,993.88173,993.98112,4
2024-01-08 00:46:42,993.8203,993.91969,4
2024-01-08 00:46:48,993.84442,993.94381,7
2024-01-08 00:46:54,993.85877,993.95816,3
2024-01-08 00:47:00,993.88103,993.98042,8
2024-01-08 00:47:06,993.83342,993.93281,6
2024-01-08 00:47:12,993.82146,993.92085,9
2024-01-08 00:47:18,993.78153,993.88091,5
2024-01-08 00:47:24,993.87068,993.97007,6
2024-01-08 00:47:30,993.95226,994.05166,5
2024-01-08 00:47:36,993.81542,993.91481,8
2024-01-08 00:47:42,993.81779,993.91717,4
2024-01-08 00:47:48,993.79325,993.89264,4
2024-01-08 00:47:54,993.93561,994.035,8
2024-01-08 00:48:00,993.87547,993.97486,1
2024-01-08 00:48:06,993.96137,994.06078,8
2024-01-08 00:48:12,993.87988,993.97927,1
2024-01-08 00:48:18,993.82044,993.91983,8
2024-01-08 00:48:24,993.86076,993.96015,8
2024-01-08 00:48:30,993.87442,993.97381,5
2024-01-08 00:48:36,993.85928,993.95867,9
2024-01-08 00:48:42,993.79598,993.89536,2
2024-01-08 00:48:48,993.83586,993.93525,5
2024-01-08 00:48:54,993.9049,994.0043,7
2024-01-08 00:49:00,993.86915,993.96854,2
2024-01-08 00:49:06,993.82258,993.92197,8
2024-01-08 00:49:12,993.89382,993.99321,7
2024-01-08 00:49:18,993.90926,994.00865,6
2024-01-08 00:49:24,993.78379,993.88318,9
2024-01-08 00:49:30,993.89475,993.99414,7
2024-01-08 00:49:36,993.92329,994.02269,1
2024-01-08 00:49:42,993.86259,993.96199,5
2024-01-08 00:49:48,993.80966,993.90905,8
2024-01-08 00:49:54,993.84057,993.93996,5
2024-01-08 00:50:00,993.94287,994.04227,7
2024-01-08 00:50:06,993.96074,994.06014,2
2024-01-08 00:50:12,993.82246,993.92185,8
2024-01-08 00:50:18,993.89933,993.99873,4
2024-01-08 00:50:24,993.84893,993.94832,3
2024-01-08 00:50:30,993.83534,993.93472,7
2024-01-08 00:50:36,993.87046,993.96985,9
2024-01-08 00:50:42,993.8284,993.92779,3
2024-01-08 00:50:48,993.77825,993.87763,3
2024-01-08 00:50:54,993.91649,994.01589,8
2024-01-08 00:51:00,993.85433,993.95373,6
2024-01-08 00:51:06,993.85663,993.95602,4
2024-01-08 00:51:12,993.81774,993.91712,9
2024-01-08 00:51:18,993.81361,993.91299,3
2024-01-08 00:51:24,993.84352,993.94291,7
2024-01-08 00:51:30,993.87509,993.97448,6
2024-01-08 00:51:36,993.85668,993.95608,5
2024-01-08 00:51:42,993.81948,993.91887,2
2024-01-08 00:51:48,993.86215,993.96154,2
2024-01-08 00:51:54,993.87152,993.97092,3
2024-01-08 00:52:00,993.83458,993.93397,9
2024-01-08 00:52:06,993.80412,993.90351,1
2024-01-08 00:52:12,993.85437,993.95376,4
2024-01-08 00:52:18,993.84345,993.94284,7
2024-01-08 00:52:24,993.87252,993.97191,9
2024-01-08 00:52:30,993.77475,993.87414,4
2024-01-08 00:52:36,993.82011,993.9195,6
2024-01-08 00:52:42,993.82094,993.92033,3
2024-01-08 00:52:48,993.84895,993.94834,2
2024-01-08 00:52:54,993.8781,993.97749,9
2024-01-08 00:53:00,993.8771,993.97649,1
2024-01-08 00:53:06,993.77945,993.87883,6
2024-01-08 00:53:12,993.90538,994.00478,7
2024-01-08 00:53:18,993.86824,993.96764,9
2024-01-08 00:53:24,993.85272,993.95211,5
2024-01-08 00:53:30,993.85432,993.95371,6
2024-01-08 00:53:36,993.90689,994.00629,5
2024-01-08 00:53:42,993.85095,993.95034,9
2024-01-08 00:53:48,993.92865,994.02805,3
2024-01-08 00:53:54,993.86338,993.96277,6
2024-01-08 00:54:00,993.7952,993.89458,6
2024-01-08 00:54:06,993.91547,994.01487,5
2024-01-08 00:54:12,993.85369,993.95308,1
2024-01-08 00:54:18,993.89986,993.99925,3
2024-01-08 00:54:24,993.92621,994.0256,5
2024-01-08 00:54:30,993.77125,993.87064,5
2024-01-08 00:54:36,993.87493,993.97432,5
2024-01-08 00:54:42,993.85672,993.95611,5
2024-01-08 00:54:48,993.79757,993.89695,6
2024-01-08 00:54:54,993.92146,994.02086,7
2024-01-08 00:55:00,993.80603,993.90542,8
2024-01-08 00:55:06,993.78228,993.88167,4
2024-01-08 00:55:12,993.83298,993.93237,3
2024-01-08 00:55:18,993.79095,993.89034,1
2024-01-08 00:55:24,993.86395,993.96334,2
2024-01-08 00:55:30,993.86501,993.9644,5
2024-01-08 00:55:36,993.82646,993.92585,5
2024-01-08 00:55:42,993.9405,994.0399,3
2024-01-08 00:55:48,993.81536,993.91474,9
